#    L    TT             EE             TE             PP             TP          
   247   0.569725E+04   0.180110E+01   0.518636E+02   0.167392E+07   0.151864E+04
   248   0.568411E+04   0.186536E+01   0.535210E+02   0.166596E+07   0.150626E+04
   249   0.567050E+04   0.193138E+01   0.551750E+02   0.165806E+07   0.149398E+04
   250   0.565627E+04   0.199960E+01   0.568242E+02   0.165022E+07   0.148180E+04
   251   0.564158E+04   0.206971E+01   0.584694E+02   0.164243E+07   0.146971E+04
   252   0.562620E+04   0.214197E+01   0.601092E+02   0.163470E+07   0.145771E+04
   253   0.561050E+04   0.221615E+01   0.617420E+02   0.162703E+07   0.144581E+04
   254   0.559418E+04   0.229256E+01   0.633678E+02   0.161942E+07   0.143399E+04
   255   0.557731E+04   0.237093E+01   0.649866E+02   0.161186E+07   0.142227E+04
   256   0.555997E+04   0.245162E+01   0.665984E+02   0.160435E+07   0.141064E+04
   257   0.554215E+04   0.253420E+01   0.681949E+02   0.159690E+07   0.139911E+04
   258   0.552378E+04   0.261906E+01   0.697888E+02   0.158950E+07   0.138765E+04
   259   0.550494E+04   0.270607E+01   0.713653E+02   0.158216E+07   0.137629E+04
   260   0.548570E+04   0.279522E+01   0.729391E+02   0.157487E+07   0.136502E+04
   261   0.546590E+04   0.288647E+01   0.744879E+02   0.156763E+07   0.135383E+04
   262   0.544555E+04   0.298003E+01   0.760341E+02   0.156044E+07   0.134273E+04
   263   0.542501E+04   0.307571E+01   0.775701E+02   0.155331E+07   0.133171E+04
   264   0.540385E+04   0.317359E+01   0.790885E+02   0.154623E+07   0.132078E+04
   265   0.538212E+04   0.327359E+01   0.805819E+02   0.153919E+07   0.130993E+04
   266   0.536006E+04   0.337597E+01   0.820725E+02   0.153221E+07   0.129917E+04
   267   0.533745E+04   0.348035E+01   0.835380E+02   0.152528E+07   0.128849E+04
   268   0.531441E+04   0.358712E+01   0.849933E+02   0.151840E+07   0.127789E+04
   269   0.529082E+04   0.369599E+01   0.864309E+02   0.151156E+07   0.126737E+04
   270   0.526696E+04   0.380706E+01   0.878508E+02   0.150478E+07   0.125693E+04
   271   0.524261E+04   0.392025E+01   0.892529E+02   0.149804E+07   0.124657E+04
   272   0.521800E+04   0.403587E+01   0.906299E+02   0.149135E+07   0.123629E+04
   273   0.519289E+04   0.415335E+01   0.919965E+02   0.148471E+07   0.122609E+04
   274   0.516743E+04   0.427328E+01   0.933305E+02   0.147811E+07   0.121597E+04
   275   0.514156E+04   0.439516E+01   0.946541E+02   0.147156E+07   0.120592E+04
   276   0.511541E+04   0.451922E+01   0.959450E+02   0.146506E+07   0.119595E+04
   277   0.508877E+04   0.464548E+01   0.972255E+02   0.145860E+07   0.118606E+04
   278   0.506185E+04   0.477386E+01   0.984732E+02   0.145219E+07   0.117623E+04
   279   0.503458E+04   0.490431E+01   0.996957E+02   0.144582E+07   0.116649E+04
   280   0.500695E+04   0.503684E+01   0.100908E+03   0.143949E+07   0.115681E+04
   281   0.497913E+04   0.517154E+01   0.102087E+03   0.143321E+07   0.114721E+04
