#    L    TT             EE             TE          
  2136    0.16287E+03    0.49796E+01   -0.17377E-01
  2137    0.16199E+03    0.50109E+01    0.16887E-01
  2138    0.16111E+03    0.50424E+01    0.48083E-01
  2139    0.16023E+03    0.50740E+01    0.76308E-01
  2140    0.15936E+03    0.51057E+01    0.10159E+00
  2141    0.15850E+03    0.51374E+01    0.12380E+00
  2142    0.15762E+03    0.51694E+01    0.14312E+00
  2143    0.15675E+03    0.52013E+01    0.15941E+00
  2144    0.15588E+03    0.52333E+01    0.17294E+00
  2145    0.15503E+03    0.52653E+01    0.18335E+00
  2146    0.15417E+03    0.52973E+01    0.19100E+00
  2147    0.15332E+03    0.53292E+01    0.19574E+00
  2148    0.15248E+03    0.53613E+01    0.19760E+00
  2149    0.15164E+03    0.53933E+01    0.19666E+00
  2150    0.15080E+03    0.54251E+01    0.19291E+00
  2151    0.14997E+03    0.54568E+01    0.18637E+00
  2152    0.14915E+03    0.54884E+01    0.17709E+00
  2153    0.14832E+03    0.55199E+01    0.16503E+00
  2154    0.14751E+03    0.55512E+01    0.15025E+00
  2155    0.14670E+03    0.55824E+01    0.13277E+00
  2156    0.14590E+03    0.56135E+01    0.11263E+00
  2157    0.14510E+03    0.56443E+01    0.89820E-01
  2158    0.14431E+03    0.56750E+01    0.64390E-01
  2159    0.14352E+03    0.57055E+01    0.36361E-01
  2160    0.14274E+03    0.57357E+01    0.57591E-02
  2161    0.14196E+03    0.57656E+01   -0.27385E-01
  2162    0.14119E+03    0.57954E+01   -0.63052E-01
  2163    0.14043E+03    0.58249E+01   -0.10120E+00
  2164    0.13967E+03    0.58541E+01   -0.14181E+00
  2165    0.13892E+03    0.58832E+01   -0.18485E+00
  2166    0.13818E+03    0.59118E+01   -0.23029E+00
  2167    0.13744E+03    0.59400E+01   -0.27809E+00
  2168    0.13671E+03    0.59681E+01   -0.32822E+00
  2169    0.13599E+03    0.59957E+01   -0.38064E+00
  2170    0.13528E+03    0.60231E+01   -0.43531E+00
  2171    0.13457E+03    0.60500E+01   -0.49219E+00
  2172    0.13387E+03    0.60766E+01   -0.55124E+00
  2173    0.13318E+03    0.61027E+01   -0.61242E+00
  2174    0.13250E+03    0.61286E+01   -0.67568E+00
  2175    0.13181E+03    0.61540E+01   -0.74099E+00
  2176    0.13114E+03    0.61788E+01   -0.80830E+00
  2177    0.13050E+03    0.62034E+01   -0.87757E+00
  2178    0.12984E+03    0.62274E+01   -0.94875E+00
  2179    0.12919E+03    0.62510E+01   -0.10218E+01
  2180    0.12855E+03    0.62741E+01   -0.10967E+01
  2181    0.12793E+03    0.62968E+01   -0.11734E+01
  2182    0.12731E+03    0.63189E+01   -0.12518E+01
  2183    0.12669E+03    0.63406E+01   -0.13319E+01
  2184    0.12608E+03    0.63617E+01   -0.14136E+01
  2185    0.12548E+03    0.63822E+01   -0.14969E+01
  2186    0.12489E+03    0.64023E+01   -0.15817E+01
  2187    0.12432E+03    0.64218E+01   -0.16680E+01
  2188    0.12374E+03    0.64408E+01   -0.17557E+01
  2189    0.12318E+03    0.64591E+01   -0.18448E+01
  2190    0.12264E+03    0.64769E+01   -0.19352E+01
  2191    0.12209E+03    0.64942E+01   -0.20269E+01
  2192    0.12156E+03    0.65107E+01   -0.21197E+01
  2193    0.12102E+03    0.65266E+01   -0.22138E+01
  2194    0.12051E+03    0.65421E+01   -0.23089E+01
  2195    0.12000E+03    0.65568E+01   -0.24051E+01
  2196    0.11950E+03    0.65709E+01   -0.25023E+01
  2197    0.11901E+03    0.65844E+01   -0.26004E+01
  2198    0.11852E+03    0.65972E+01   -0.26993E+01
  2199    0.11805E+03    0.66093E+01   -0.27991E+01
  2200    0.11758E+03    0.66208E+01   -0.28997E+01
  2201    0.11713E+03    0.66317E+01   -0.30009E+01
  2202    0.11668E+03    0.66418E+01   -0.31030E+01
  2203    0.11625E+03    0.66513E+01   -0.32054E+01
  2204    0.11582E+03    0.66601E+01   -0.33085E+01
  2205    0.11540E+03    0.66681E+01   -0.34120E+01
  2206    0.11499E+03    0.66755E+01   -0.35161E+01
  2207    0.11459E+03    0.66822E+01   -0.36205E+01
  2208    0.11420E+03    0.66883E+01   -0.37253E+01
  2209    0.11382E+03    0.66935E+01   -0.38305E+01
  2210    0.11345E+03    0.66981E+01   -0.39361E+01
  2211    0.11308E+03    0.67021E+01   -0.40419E+01
  2212    0.11273E+03    0.67052E+01   -0.41481E+01
  2213    0.11238E+03    0.67077E+01   -0.42544E+01
  2214    0.11204E+03    0.67094E+01   -0.43607E+01
  2215    0.11171E+03    0.67106E+01   -0.44673E+01
  2216    0.11139E+03    0.67108E+01   -0.45739E+01
  2217    0.11108E+03    0.67105E+01   -0.46804E+01
  2218    0.11077E+03    0.67093E+01   -0.47870E+01
  2219    0.11048E+03    0.67075E+01   -0.48935E+01
  2220    0.11020E+03    0.67050E+01   -0.50000E+01
  2221    0.10991E+03    0.67018E+01   -0.51064E+01
  2222    0.10965E+03    0.66979E+01   -0.52123E+01
  2223    0.10939E+03    0.66932E+01   -0.53181E+01
  2224    0.10913E+03    0.66879E+01   -0.54237E+01
  2225    0.10888E+03    0.66819E+01   -0.55288E+01
  2226    0.10865E+03    0.66751E+01   -0.56335E+01
  2227    0.10842E+03    0.66676E+01   -0.57379E+01
  2228    0.10819E+03    0.66594E+01   -0.58418E+01
  2229    0.10799E+03    0.66505E+01   -0.59451E+01
  2230    0.10778E+03    0.66410E+01   -0.60479E+01
  2231    0.10758E+03    0.66307E+01   -0.61501E+01
  2232    0.10739E+03    0.66198E+01   -0.62517E+01
  2233    0.10721E+03    0.66081E+01   -0.63525E+01
  2234    0.10704E+03    0.65958E+01   -0.64526E+01
  2235    0.10688E+03    0.65829E+01   -0.65520E+01
  2236    0.10672E+03    0.65693E+01   -0.66504E+01
  2237    0.10657E+03    0.65550E+01   -0.67481E+01
  2238    0.10642E+03    0.65400E+01   -0.68451E+01
  2239    0.10628E+03    0.65245E+01   -0.69408E+01
  2240    0.10614E+03    0.65083E+01   -0.70355E+01
  2241    0.10600E+03    0.64914E+01   -0.71293E+01
  2242    0.10589E+03    0.64739E+01   -0.72221E+01
  2243    0.10580E+03    0.64557E+01   -0.73135E+01
  2244    0.10570E+03    0.64370E+01   -0.74039E+01
  2245    0.10560E+03    0.64176E+01   -0.74931E+01
  2246    0.10550E+03    0.63976E+01   -0.75811E+01
  2247    0.10542E+03    0.63771E+01   -0.76678E+01
  2248    0.10533E+03    0.63559E+01   -0.77532E+01
  2249    0.10526E+03    0.63342E+01   -0.78372E+01
  2250    0.10519E+03    0.63118E+01   -0.79199E+01
  2251    0.10512E+03    0.62890E+01   -0.80010E+01
  2252    0.10506E+03    0.62655E+01   -0.80808E+01
  2253    0.10501E+03    0.62416E+01   -0.81591E+01
  2254    0.10497E+03    0.62171E+01   -0.82359E+01
  2255    0.10492E+03    0.61921E+01   -0.83111E+01
  2256    0.10489E+03    0.61665E+01   -0.83849E+01
  2257    0.10485E+03    0.61404E+01   -0.84571E+01
  2258    0.10482E+03    0.61138E+01   -0.85276E+01
  2259    0.10480E+03    0.60867E+01   -0.85968E+01
  2260    0.10478E+03    0.60591E+01   -0.86642E+01
  2261    0.10477E+03    0.60309E+01   -0.87298E+01
  2262    0.10476E+03    0.60024E+01   -0.87938E+01
  2263    0.10475E+03    0.59734E+01   -0.88562E+01
  2264    0.10474E+03    0.59438E+01   -0.89166E+01
  2265    0.10474E+03    0.59139E+01   -0.89754E+01
  2266    0.10474E+03    0.58835E+01   -0.90326E+01
  2267    0.10475E+03    0.58527E+01   -0.90876E+01
  2268    0.10477E+03    0.58214E+01   -0.91415E+01
  2269    0.10478E+03    0.57898E+01   -0.91939E+01
  2270    0.10479E+03    0.57578E+01   -0.92442E+01
  2271    0.10482E+03    0.57253E+01   -0.92925E+01
  2272    0.10485E+03    0.56926E+01   -0.93388E+01
  2273    0.10487E+03    0.56592E+01   -0.93831E+01
  2274    0.10491E+03    0.56256E+01   -0.94262E+01
  2275    0.10493E+03    0.55918E+01   -0.94673E+01
  2276    0.10498E+03    0.55575E+01   -0.95058E+01
  2277    0.10502E+03    0.55229E+01   -0.95430E+01
  2278    0.10506E+03    0.54881E+01   -0.95791E+01
  2279    0.10510E+03    0.54529E+01   -0.96125E+01
  2280    0.10514E+03    0.54175E+01   -0.96448E+01
  2281    0.10519E+03    0.53817E+01   -0.96745E+01
  2282    0.10524E+03    0.53457E+01   -0.97024E+01
  2283    0.10528E+03    0.53094E+01   -0.97284E+01
  2284    0.10534E+03    0.52730E+01   -0.97519E+01
  2285    0.10539E+03    0.52363E+01   -0.97743E+01
  2286    0.10542E+03    0.51993E+01   -0.97950E+01
  2287    0.10546E+03    0.51623E+01   -0.98132E+01
  2288    0.10553E+03    0.51249E+01   -0.98296E+01
  2289    0.10558E+03    0.50875E+01   -0.98443E+01
  2290    0.10563E+03    0.50499E+01   -0.98566E+01
  2291    0.10570E+03    0.50120E+01   -0.98679E+01
  2292    0.10577E+03    0.49742E+01   -0.98768E+01
  2293    0.10583E+03    0.49361E+01   -0.98840E+01
  2294    0.10588E+03    0.48980E+01   -0.98888E+01
  2295    0.10595E+03    0.48596E+01   -0.98921E+01
  2296    0.10599E+03    0.48215E+01   -0.98930E+01
  2297    0.10605E+03    0.47831E+01   -0.98930E+01
  2298    0.10611E+03    0.47448E+01   -0.98907E+01
  2299    0.10617E+03    0.47064E+01   -0.98862E+01
  2300    0.10623E+03    0.46679E+01   -0.98801E+01
  2301    0.10626E+03    0.46294E+01   -0.98725E+01
  2302    0.10631E+03    0.45911E+01   -0.98633E+01
  2303    0.10638E+03    0.45525E+01   -0.98512E+01
  2304    0.10642E+03    0.45142E+01   -0.98376E+01
  2305    0.10647E+03    0.44758E+01   -0.98226E+01
  2306    0.10651E+03    0.44375E+01   -0.98054E+01
  2307    0.10653E+03    0.43992E+01   -0.97874E+01
  2308    0.10658E+03    0.43610E+01   -0.97666E+01
  2309    0.10664E+03    0.43229E+01   -0.97444E+01
  2310    0.10668E+03    0.42849E+01   -0.97200E+01
  2311    0.10672E+03    0.42468E+01   -0.96942E+01
  2312    0.10675E+03    0.42090E+01   -0.96671E+01
  2313    0.10678E+03    0.41712E+01   -0.96379E+01
  2314    0.10681E+03    0.41336E+01   -0.96066E+01
  2315    0.10684E+03    0.40961E+01   -0.95740E+01
  2316    0.10686E+03    0.40588E+01   -0.95401E+01
  2317    0.10689E+03    0.40216E+01   -0.95041E+01
  2318    0.10691E+03    0.39846E+01   -0.94676E+01
  2319    0.10692E+03    0.39477E+01   -0.94291E+01
  2320    0.10694E+03    0.39110E+01   -0.93886E+01
  2321    0.10696E+03    0.38745E+01   -0.93461E+01
  2322    0.10697E+03    0.38382E+01   -0.93024E+01
  2323    0.10697E+03    0.38021E+01   -0.92575E+01
  2324    0.10698E+03    0.37663E+01   -0.92114E+01
  2325    0.10698E+03    0.37307E+01   -0.91633E+01
  2326    0.10697E+03    0.36953E+01   -0.91149E+01
  2327    0.10697E+03    0.36600E+01   -0.90638E+01
  2328    0.10698E+03    0.36252E+01   -0.90115E+01
  2329    0.10697E+03    0.35905E+01   -0.89582E+01
  2330    0.10695E+03    0.35561E+01   -0.89037E+01
  2331    0.10693E+03    0.35221E+01   -0.88474E+01
  2332    0.10691E+03    0.34883E+01   -0.87907E+01
  2333    0.10688E+03    0.34549E+01   -0.87322E+01
  2334    0.10684E+03    0.34215E+01   -0.86727E+01
  2335    0.10680E+03    0.33887E+01   -0.86121E+01
  2336    0.10677E+03    0.33561E+01   -0.85505E+01
  2337    0.10672E+03    0.33239E+01   -0.84864E+01
  2338    0.10668E+03    0.32921E+01   -0.84228E+01
  2339    0.10662E+03    0.32605E+01   -0.83575E+01
  2340    0.10657E+03    0.32293E+01   -0.82897E+01
  2341    0.10652E+03    0.31986E+01   -0.82247E+01
  2342    0.10646E+03    0.31681E+01   -0.81565E+01
  2343    0.10639E+03    0.31381E+01   -0.80873E+01
  2344    0.10632E+03    0.31084E+01   -0.80173E+01
  2345    0.10625E+03    0.30792E+01   -0.79471E+01
  2346    0.10617E+03    0.30505E+01   -0.78760E+01
  2347    0.10610E+03    0.30220E+01   -0.78032E+01
  2348    0.10601E+03    0.29941E+01   -0.77312E+01
  2349    0.10593E+03    0.29665E+01   -0.76575E+01
  2350    0.10583E+03    0.29394E+01   -0.75837E+01
  2351    0.10572E+03    0.29127E+01   -0.75084E+01
  2352    0.10562E+03    0.28865E+01   -0.74323E+01
  2353    0.10551E+03    0.28607E+01   -0.73568E+01
  2354    0.10540E+03    0.28355E+01   -0.72805E+01
  2355    0.10528E+03    0.28106E+01   -0.72042E+01
  2356    0.10516E+03    0.27863E+01   -0.71262E+01
  2357    0.10503E+03    0.27623E+01   -0.70482E+01
  2358    0.10490E+03    0.27388E+01   -0.69709E+01
  2359    0.10476E+03    0.27158E+01   -0.68920E+01
  2360    0.10462E+03    0.26933E+01   -0.68131E+01
  2361    0.10448E+03    0.26713E+01   -0.67340E+01
  2362    0.10434E+03    0.26498E+01   -0.66542E+01
  2363    0.10418E+03    0.26287E+01   -0.65742E+01
  2364    0.10402E+03    0.26081E+01   -0.64942E+01
  2365    0.10387E+03    0.25881E+01   -0.64141E+01
  2366    0.10369E+03    0.25685E+01   -0.63332E+01
  2367    0.10353E+03    0.25493E+01   -0.62523E+01
  2368    0.10336E+03    0.25306E+01   -0.61712E+01
  2369    0.10318E+03    0.25126E+01   -0.60908E+01
  2370    0.10299E+03    0.24949E+01   -0.60104E+01
  2371    0.10281E+03    0.24778E+01   -0.59283E+01
  2372    0.10262E+03    0.24611E+01   -0.58470E+01
  2373    0.10241E+03    0.24450E+01   -0.57663E+01
  2374    0.10222E+03    0.24294E+01   -0.56843E+01
  2375    0.10201E+03    0.24143E+01   -0.56034E+01
  2376    0.10180E+03    0.23996E+01   -0.55231E+01
  2377    0.10158E+03    0.23855E+01   -0.54421E+01
  2378    0.10137E+03    0.23718E+01   -0.53616E+01
  2379    0.10114E+03    0.23587E+01   -0.52812E+01
  2380    0.10093E+03    0.23460E+01   -0.52013E+01
  2381    0.10070E+03    0.23338E+01   -0.51213E+01
  2382    0.10047E+03    0.23222E+01   -0.50417E+01
  2383    0.10023E+03    0.23110E+01   -0.49622E+01
  2384    0.99989E+02    0.23003E+01   -0.48832E+01
  2385    0.99743E+02    0.22901E+01   -0.48047E+01
  2386    0.99497E+02    0.22804E+01   -0.47264E+01
  2387    0.99244E+02    0.22711E+01   -0.46486E+01
  2388    0.98984E+02    0.22625E+01   -0.45712E+01
  2389    0.98725E+02    0.22541E+01   -0.44943E+01
  2390    0.98466E+02    0.22464E+01   -0.44181E+01
  2391    0.98194E+02    0.22391E+01   -0.43423E+01
  2392    0.97922E+02    0.22323E+01   -0.42672E+01
  2393    0.97658E+02    0.22259E+01   -0.41926E+01
  2394    0.97373E+02    0.22200E+01   -0.41187E+01
  2395    0.97096E+02    0.22146E+01   -0.40455E+01
  2396    0.96813E+02    0.22096E+01   -0.39730E+01
  2397    0.96531E+02    0.22051E+01   -0.39012E+01
  2398    0.96234E+02    0.22010E+01   -0.38302E+01
  2399    0.95954E+02    0.21974E+01   -0.37600E+01
  2400    0.95660E+02    0.21942E+01   -0.36905E+01
  2401    0.95360E+02    0.21915E+01   -0.36220E+01
  2402    0.95069E+02    0.21892E+01   -0.35542E+01
  2403    0.94763E+02    0.21873E+01   -0.34873E+01
  2404    0.94459E+02    0.21859E+01   -0.34214E+01
  2405    0.94149E+02    0.21849E+01   -0.33564E+01
  2406    0.93848E+02    0.21843E+01   -0.32923E+01
  2407    0.93532E+02    0.21842E+01   -0.32291E+01
  2408    0.93219E+02    0.21845E+01   -0.31668E+01
  2409    0.92899E+02    0.21850E+01   -0.31056E+01
  2410    0.92587E+02    0.21862E+01   -0.30453E+01
  2411    0.92270E+02    0.21876E+01   -0.29861E+01
  2412    0.91939E+02    0.21895E+01   -0.29278E+01
  2413    0.91617E+02    0.21917E+01   -0.28706E+01
  2414    0.91289E+02    0.21943E+01   -0.28145E+01
  2415    0.90963E+02    0.21973E+01   -0.27594E+01
  2416    0.90637E+02    0.22007E+01   -0.27054E+01
  2417    0.90306E+02    0.22044E+01   -0.26523E+01
  2418    0.89976E+02    0.22085E+01   -0.26005E+01
  2419    0.89640E+02    0.22128E+01   -0.25498E+01
  2420    0.89306E+02    0.22176E+01   -0.25002E+01
  2421    0.88966E+02    0.22228E+01   -0.24517E+01
  2422    0.88635E+02    0.22282E+01   -0.24042E+01
  2423    0.88290E+02    0.22340E+01   -0.23581E+01
  2424    0.87947E+02    0.22401E+01   -0.23129E+01
  2425    0.87613E+02    0.22466E+01   -0.22690E+01
  2426    0.87266E+02    0.22534E+01   -0.22263E+01
  2427    0.86920E+02    0.22604E+01   -0.21847E+01
  2428    0.86583E+02    0.22678E+01   -0.21444E+01
  2429    0.86233E+02    0.22752E+01   -0.21053E+01
  2430    0.85892E+02    0.22832E+01   -0.20673E+01
  2431    0.85538E+02    0.22914E+01   -0.20306E+01
  2432    0.85201E+02    0.22998E+01   -0.19950E+01
  2433    0.84842E+02    0.23085E+01   -0.19607E+01
  2434    0.84501E+02    0.23173E+01   -0.19277E+01
  2435    0.84153E+02    0.23265E+01   -0.18958E+01
  2436    0.83808E+02    0.23359E+01   -0.18652E+01
  2437    0.83464E+02    0.23455E+01   -0.18359E+01
  2438    0.83115E+02    0.23553E+01   -0.18077E+01
  2439    0.82767E+02    0.23653E+01   -0.17809E+01
  2440    0.82429E+02    0.23755E+01   -0.17552E+01
  2441    0.82077E+02    0.23858E+01   -0.17309E+01
  2442    0.81735E+02    0.23965E+01   -0.17078E+01
  2443    0.81387E+02    0.24072E+01   -0.16859E+01
  2444    0.81041E+02    0.24181E+01   -0.16652E+01
  2445    0.80697E+02    0.24292E+01   -0.16460E+01
  2446    0.80355E+02    0.24403E+01   -0.16278E+01
  2447    0.80015E+02    0.24516E+01   -0.16109E+01
  2448    0.79669E+02    0.24630E+01   -0.15954E+01
  2449    0.79333E+02    0.24746E+01   -0.15810E+01
  2450    0.78991E+02    0.24863E+01   -0.15678E+01
  2451    0.78651E+02    0.24980E+01   -0.15560E+01
  2452    0.78306E+02    0.25098E+01   -0.15454E+01
  2453    0.77977E+02    0.25217E+01   -0.15359E+01
  2454    0.77643E+02    0.25336E+01   -0.15278E+01
  2455    0.77311E+02    0.25457E+01   -0.15208E+01
  2456    0.76981E+02    0.25578E+01   -0.15150E+01
  2457    0.76653E+02    0.25700E+01   -0.15105E+01
  2458    0.76319E+02    0.25821E+01   -0.15073E+01
  2459    0.76001E+02    0.25943E+01   -0.15053E+01
  2460    0.75678E+02    0.26066E+01   -0.15043E+01
  2461    0.75350E+02    0.26188E+01   -0.15046E+01
  2462    0.75038E+02    0.26312E+01   -0.15061E+01
  2463    0.74720E+02    0.26435E+01   -0.15086E+01
  2464    0.74404E+02    0.26557E+01   -0.15125E+01
  2465    0.74097E+02    0.26680E+01   -0.15174E+01
  2466    0.73784E+02    0.26804E+01   -0.15235E+01
  2467    0.73473E+02    0.26927E+01   -0.15306E+01
  2468    0.73164E+02    0.27050E+01   -0.15390E+01
  2469    0.72856E+02    0.27172E+01   -0.15484E+01
  2470    0.72550E+02    0.27294E+01   -0.15590E+01
  2471    0.72252E+02    0.27416E+01   -0.15706E+01
  2472    0.71956E+02    0.27537E+01   -0.15832E+01
  2473    0.71662E+02    0.27658E+01   -0.15969E+01
  2474    0.71369E+02    0.27778E+01   -0.16116E+01
  2475    0.71078E+02    0.27898E+01   -0.16274E+01
  2476    0.70795E+02    0.28017E+01   -0.16443E+01
  2477    0.70507E+02    0.28134E+01   -0.16621E+01
  2478    0.70227E+02    0.28251E+01   -0.16808E+01
  2479    0.69942E+02    0.28367E+01   -0.17006E+01
  2480    0.69672E+02    0.28482E+01   -0.17212E+01
  2481    0.69389E+02    0.28596E+01   -0.17428E+01
  2482    0.69122E+02    0.28708E+01   -0.17653E+01
  2483    0.68849E+02    0.28821E+01   -0.17887E+01
  2484    0.68582E+02    0.28930E+01   -0.18131E+01
  2485    0.68323E+02    0.29040E+01   -0.18381E+01
  2486    0.68066E+02    0.29147E+01   -0.18641E+01
  2487    0.67809E+02    0.29253E+01   -0.18910E+01
  2488    0.67558E+02    0.29357E+01   -0.19185E+01
  2489    0.67307E+02    0.29460E+01   -0.19468E+01
  2490    0.67061E+02    0.29561E+01   -0.19760E+01
  2491    0.66818E+02    0.29660E+01   -0.20058E+01
  2492    0.66577E+02    0.29757E+01   -0.20364E+01
  2493    0.66341E+02    0.29854E+01   -0.20676E+01
  2494    0.66108E+02    0.29947E+01   -0.20995E+01
  2495    0.65877E+02    0.30038E+01   -0.21320E+01
  2496    0.65650E+02    0.30128E+01   -0.21652E+01
  2497    0.65427E+02    0.30216E+01   -0.21990E+01
  2498    0.65206E+02    0.30300E+01   -0.22333E+01
  2499    0.64991E+02    0.30384E+01   -0.22682E+01
  2500    0.64777E+02    0.30464E+01   -0.23036E+01
  2501    0.64568E+02    0.30542E+01   -0.23395E+01
  2502    0.64362E+02    0.30618E+01   -0.23759E+01
  2503    0.64159E+02    0.30691E+01   -0.24126E+01
  2504    0.63959E+02    0.30762E+01   -0.24500E+01
  2505    0.63765E+02    0.30831E+01   -0.24877E+01
  2506    0.63572E+02    0.30897E+01   -0.25259E+01
  2507    0.63383E+02    0.30961E+01   -0.25644E+01
  2508    0.63198E+02    0.31022E+01   -0.26033E+01
  2509    0.63017E+02    0.31080E+01   -0.26427E+01
  2510    0.62839E+02    0.31135E+01   -0.26823E+01
  2511    0.62665E+02    0.31188E+01   -0.27221E+01
  2512    0.62493E+02    0.31238E+01   -0.27624E+01
  2513    0.62327E+02    0.31288E+01   -0.28030E+01
  2514    0.62163E+02    0.31331E+01   -0.28439E+01
  2515    0.62002E+02    0.31373E+01   -0.28850E+01
  2516    0.61845E+02    0.31412E+01   -0.29264E+01
  2517    0.61692E+02    0.31449E+01   -0.29679E+01
  2518    0.61542E+02    0.31483E+01   -0.30097E+01
  2519    0.61396E+02    0.31513E+01   -0.30516E+01
  2520    0.61253E+02    0.31541E+01   -0.30937E+01
  2521    0.61113E+02    0.31566E+01   -0.31359E+01
  2522    0.60977E+02    0.31589E+01   -0.31781E+01
  2523    0.60845E+02    0.31609E+01   -0.32206E+01
  2524    0.60715E+02    0.31625E+01   -0.32631E+01
  2525    0.60589E+02    0.31638E+01   -0.33056E+01
  2526    0.60467E+02    0.31648E+01   -0.33481E+01
  2527    0.60346E+02    0.31655E+01   -0.33908E+01
  2528    0.60231E+02    0.31660E+01   -0.34334E+01
  2529    0.60119E+02    0.31662E+01   -0.34759E+01
  2530    0.60010E+02    0.31661E+01   -0.35184E+01
  2531    0.59904E+02    0.31657E+01   -0.35607E+01
  2532    0.59801E+02    0.31650E+01   -0.36031E+01
  2533    0.59703E+02    0.31640E+01   -0.36453E+01
  2534    0.59606E+02    0.31627E+01   -0.36873E+01
  2535    0.59513E+02    0.31610E+01   -0.37294E+01
  2536    0.59422E+02    0.31591E+01   -0.37711E+01
  2537    0.59334E+02    0.31570E+01   -0.38126E+01
  2538    0.59250E+02    0.31545E+01   -0.38538E+01
  2539    0.59170E+02    0.31517E+01   -0.38949E+01
  2540    0.59091E+02    0.31486E+01   -0.39358E+01
  2541    0.59015E+02    0.31452E+01   -0.39762E+01
  2542    0.58941E+02    0.31416E+01   -0.40164E+01
  2543    0.58871E+02    0.31376E+01   -0.40563E+01
  2544    0.58804E+02    0.31333E+01   -0.40959E+01
  2545    0.58739E+02    0.31288E+01   -0.41351E+01
  2546    0.58677E+02    0.31239E+01   -0.41738E+01
  2547    0.58619E+02    0.31188E+01   -0.42121E+01
  2548    0.58561E+02    0.31134E+01   -0.42500E+01
  2549    0.58507E+02    0.31077E+01   -0.42875E+01
  2550    0.58456E+02    0.31017E+01   -0.43246E+01
  2551    0.58406E+02    0.30954E+01   -0.43609E+01
  2552    0.58359E+02    0.30889E+01   -0.43970E+01
  2553    0.58315E+02    0.30821E+01   -0.44325E+01
  2554    0.58272E+02    0.30750E+01   -0.44673E+01
  2555    0.58231E+02    0.30676E+01   -0.45017E+01
  2556    0.58193E+02    0.30600E+01   -0.45356E+01
  2557    0.58158E+02    0.30521E+01   -0.45688E+01
  2558    0.58124E+02    0.30439E+01   -0.46013E+01
  2559    0.58092E+02    0.30355E+01   -0.46333E+01
  2560    0.58063E+02    0.30268E+01   -0.46648E+01
  2561    0.58035E+02    0.30178E+01   -0.46957E+01
  2562    0.58010E+02    0.30086E+01   -0.47259E+01
  2563    0.57986E+02    0.29991E+01   -0.47554E+01
  2564    0.57964E+02    0.29894E+01   -0.47844E+01
  2565    0.57944E+02    0.29794E+01   -0.48127E+01
  2566    0.57925E+02    0.29693E+01   -0.48403E+01
  2567    0.57910E+02    0.29589E+01   -0.48672E+01
  2568    0.57894E+02    0.29482E+01   -0.48934E+01
  2569    0.57881E+02    0.29372E+01   -0.49191E+01
  2570    0.57869E+02    0.29261E+01   -0.49439E+01
  2571    0.57859E+02    0.29146E+01   -0.49681E+01
  2572    0.57851E+02    0.29029E+01   -0.49915E+01
  2573    0.57843E+02    0.28910E+01   -0.50141E+01
  2574    0.57837E+02    0.28790E+01   -0.50362E+01
  2575    0.57833E+02    0.28667E+01   -0.50575E+01
  2576    0.57830E+02    0.28543E+01   -0.50777E+01
  2577    0.57828E+02    0.28416E+01   -0.50974E+01
  2578    0.57826E+02    0.28287E+01   -0.51163E+01
  2579    0.57826E+02    0.28156E+01   -0.51344E+01
  2580    0.57827E+02    0.28023E+01   -0.51518E+01
  2581    0.57829E+02    0.27888E+01   -0.51682E+01
  2582    0.57831E+02    0.27752E+01   -0.51840E+01
  2583    0.57834E+02    0.27614E+01   -0.51990E+01
  2584    0.57839E+02    0.27474E+01   -0.52131E+01
  2585    0.57843E+02    0.27333E+01   -0.52264E+01
  2586    0.57849E+02    0.27190E+01   -0.52390E+01
  2587    0.57856E+02    0.27045E+01   -0.52506E+01
  2588    0.57862E+02    0.26899E+01   -0.52615E+01
  2589    0.57869E+02    0.26751E+01   -0.52716E+01
  2590    0.57877E+02    0.26602E+01   -0.52808E+01
  2591    0.57885E+02    0.26452E+01   -0.52892E+01
  2592    0.57893E+02    0.26300E+01   -0.52967E+01
  2593    0.57901E+02    0.26147E+01   -0.53033E+01
  2594    0.57909E+02    0.25993E+01   -0.53091E+01
  2595    0.57917E+02    0.25838E+01   -0.53141E+01
  2596    0.57926E+02    0.25682E+01   -0.53182E+01
  2597    0.57934E+02    0.25525E+01   -0.53215E+01
  2598    0.57942E+02    0.25367E+01   -0.53238E+01
  2599    0.57950E+02    0.25208E+01   -0.53254E+01
  2600    0.57958E+02    0.25048E+01   -0.53261E+01
  2601    0.57964E+02    0.24888E+01   -0.53258E+01
  2602    0.57971E+02    0.24727E+01   -0.53249E+01
  2603    0.57978E+02    0.24565E+01   -0.53230E+01
  2604    0.57985E+02    0.24402E+01   -0.53202E+01
  2605    0.57990E+02    0.24239E+01   -0.53166E+01
  2606    0.57995E+02    0.24075E+01   -0.53121E+01
  2607    0.57999E+02    0.23912E+01   -0.53069E+01
  2608    0.58003E+02    0.23747E+01   -0.53008E+01
  2609    0.58005E+02    0.23581E+01   -0.52938E+01
  2610    0.58008E+02    0.23417E+01   -0.52859E+01
  2611    0.58009E+02    0.23251E+01   -0.52773E+01
  2612    0.58010E+02    0.23085E+01   -0.52679E+01
  2613    0.58009E+02    0.22918E+01   -0.52575E+01
  2614    0.58008E+02    0.22752E+01   -0.52464E+01
  2615    0.58006E+02    0.22586E+01   -0.52344E+01
  2616    0.58003E+02    0.22420E+01   -0.52216E+01
  2617    0.57999E+02    0.22252E+01   -0.52081E+01
  2618    0.57995E+02    0.22085E+01   -0.51937E+01
