#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   339   0.310702E+04   0.116423E+03   0.403460E-04   0.116423E+03   0.153079E+02   0.109500E-05   0.403460E-04   0.109500E-05   0.243426E-07
   340   0.307593E+04   0.115640E+03   0.399511E-04   0.115640E+03   0.154931E+02   0.109929E-05   0.399511E-04   0.109929E-05   0.242480E-07
   341   0.304499E+04   0.114809E+03   0.395577E-04   0.114809E+03   0.156768E+02   0.110336E-05   0.395577E-04   0.110336E-05   0.241539E-07
   342   0.301434E+04   0.113945E+03   0.391656E-04   0.113945E+03   0.158612E+02   0.110719E-05   0.391656E-04   0.110719E-05   0.240603E-07
   343   0.298391E+04   0.113050E+03   0.387747E-04   0.113050E+03   0.160434E+02   0.111079E-05   0.387747E-04   0.111079E-05   0.239672E-07
   344   0.295377E+04   0.112121E+03   0.383851E-04   0.112121E+03   0.162249E+02   0.111414E-05   0.383851E-04   0.111414E-05   0.238747E-07
   345   0.292376E+04   0.111159E+03   0.379967E-04   0.111159E+03   0.164049E+02   0.111725E-05   0.379967E-04   0.111725E-05   0.237826E-07
   346   0.289405E+04   0.110172E+03   0.376095E-04   0.110172E+03   0.165849E+02   0.112010E-05   0.376095E-04   0.112010E-05   0.236910E-07
   347   0.286456E+04   0.109144E+03   0.372233E-04   0.109144E+03   0.167627E+02   0.112270E-05   0.372233E-04   0.112270E-05   0.236000E-07
   348   0.283536E+04   0.108082E+03   0.368381E-04   0.108082E+03   0.169391E+02   0.112504E-05   0.368381E-04   0.112504E-05   0.235094E-07
   349   0.280637E+04   0.106987E+03   0.364540E-04   0.106987E+03   0.171148E+02   0.112710E-05   0.364540E-04   0.112710E-05   0.234193E-07
   350   0.277767E+04   0.105866E+03   0.360708E-04   0.105866E+03   0.172884E+02   0.112890E-05   0.360708E-04   0.112890E-05   0.233297E-07
   351   0.274941E+04   0.104711E+03   0.356885E-04   0.104711E+03   0.174612E+02   0.113041E-05   0.356885E-04   0.113041E-05   0.232405E-07
   352   0.272123E+04   0.103521E+03   0.353071E-04   0.103521E+03   0.176326E+02   0.113167E-05   0.353071E-04   0.113167E-05   0.231518E-07
   353   0.269341E+04   0.102313E+03   0.349267E-04   0.102313E+03   0.178019E+02   0.113268E-05   0.349267E-04   0.113268E-05   0.230636E-07
   354   0.266581E+04   0.101063E+03   0.345473E-04   0.101063E+03   0.179697E+02   0.113346E-05   0.345473E-04   0.113346E-05   0.229759E-07
   355   0.263858E+04   0.997854E+02   0.341690E-04   0.997854E+02   0.181360E+02   0.113402E-05   0.341690E-04   0.113402E-05   0.228885E-07
   356   0.261166E+04   0.984884E+02   0.337918E-04   0.984884E+02   0.183008E+02   0.113439E-05   0.337918E-04   0.113439E-05   0.228017E-07
   357   0.258503E+04   0.971569E+02   0.334157E-04   0.971569E+02   0.184634E+02   0.113457E-05   0.334157E-04   0.113457E-05   0.227153E-07
   358   0.255879E+04   0.958054E+02   0.330408E-04   0.958054E+02   0.186230E+02   0.113459E-05   0.330408E-04   0.113459E-05   0.226294E-07
   359   0.253277E+04   0.944191E+02   0.326672E-04   0.944191E+02   0.187811E+02   0.113447E-05   0.326672E-04   0.113447E-05   0.225439E-07
   360   0.250714E+04   0.930089E+02   0.322948E-04   0.930089E+02   0.189377E+02   0.113420E-05   0.322948E-04   0.113420E-05   0.224588E-07
   361   0.248181E+04   0.915703E+02   0.319238E-04   0.915703E+02   0.190920E+02   0.113383E-05   0.319238E-04   0.113383E-05   0.223742E-07
   362   0.245687E+04   0.901061E+02   0.315542E-04   0.901061E+02   0.192439E+02   0.113335E-05   0.315542E-04   0.113335E-05   0.222900E-07
   363   0.243225E+04   0.886184E+02   0.311859E-04   0.886184E+02   0.193943E+02   0.113279E-05   0.311859E-04   0.113279E-05   0.222063E-07
   364   0.240801E+04   0.871034E+02   0.308191E-04   0.871034E+02   0.195409E+02   0.113216E-05   0.308191E-04   0.113216E-05   0.221229E-07
   365   0.238409E+04   0.855669E+02   0.304539E-04   0.855669E+02   0.196859E+02   0.113147E-05   0.304539E-04   0.113147E-05   0.220401E-07
   366   0.236056E+04   0.840058E+02   0.300901E-04   0.840058E+02   0.198286E+02   0.113076E-05   0.300901E-04   0.113076E-05   0.219576E-07
   367   0.233742E+04   0.824222E+02   0.297280E-04   0.824222E+02   0.199674E+02   0.113002E-05   0.297280E-04   0.113002E-05   0.218756E-07
   368   0.231454E+04   0.808176E+02   0.293675E-04   0.808176E+02   0.201046E+02   0.112928E-05   0.293675E-04   0.112928E-05   0.217940E-07
   369   0.229220E+04   0.791895E+02   0.290087E-04   0.791895E+02   0.202393E+02   0.112856E-05   0.290087E-04   0.112856E-05   0.217128E-07
   370   0.227018E+04   0.775430E+02   0.286516E-04   0.775430E+02   0.203710E+02   0.112786E-05   0.286516E-04   0.112786E-05   0.216320E-07
   371   0.224850E+04   0.758743E+02   0.282962E-04   0.758743E+02   0.204995E+02   0.112721E-05   0.282962E-04   0.112721E-05   0.215516E-07
   372   0.222721E+04   0.741877E+02   0.279427E-04   0.741877E+02   0.206255E+02   0.112662E-05   0.279427E-04   0.112662E-05   0.214716E-07
   373   0.220634E+04   0.724801E+02   0.275910E-04   0.724801E+02   0.207484E+02   0.112611E-05   0.275910E-04   0.112611E-05   0.213921E-07
   374   0.218587E+04   0.707552E+02   0.272412E-04   0.707552E+02   0.208688E+02   0.112570E-05   0.272412E-04   0.112570E-05   0.213129E-07
   375   0.216573E+04   0.690128E+02   0.268934E-04   0.690128E+02   0.209860E+02   0.112539E-05   0.268934E-04   0.112539E-05   0.212341E-07
   376   0.214608E+04   0.672527E+02   0.265475E-04   0.672527E+02   0.211007E+02   0.112521E-05   0.265475E-04   0.112521E-05   0.211558E-07
   377   0.212685E+04   0.654779E+02   0.262037E-04   0.654779E+02   0.212115E+02   0.112518E-05   0.262037E-04   0.112518E-05   0.210778E-07
   378   0.210795E+04   0.636852E+02   0.258620E-04   0.636852E+02   0.213190E+02   0.112530E-05   0.258620E-04   0.112530E-05   0.210002E-07
   379   0.208947E+04   0.618790E+02   0.255224E-04   0.618790E+02   0.214240E+02   0.112560E-05   0.255224E-04   0.112560E-05   0.209230E-07
   380   0.207149E+04   0.600570E+02   0.251849E-04   0.600570E+02   0.215265E+02   0.112609E-05   0.251849E-04   0.112609E-05   0.208462E-07
   381   0.205385E+04   0.582219E+02   0.248496E-04   0.582219E+02   0.216227E+02   0.112679E-05   0.248496E-04   0.112679E-05   0.207698E-07
   382   0.203656E+04   0.563744E+02   0.245166E-04   0.563744E+02   0.217178E+02   0.112772E-05   0.245166E-04   0.112772E-05   0.206937E-07
   383   0.201976E+04   0.545129E+02   0.241859E-04   0.545129E+02   0.218089E+02   0.112888E-05   0.241859E-04   0.112888E-05   0.206181E-07
   384   0.200347E+04   0.526410E+02   0.238575E-04   0.526410E+02   0.218959E+02   0.113030E-05   0.238575E-04   0.113030E-05   0.205428E-07
   385   0.198746E+04   0.507571E+02   0.235316E-04   0.507571E+02   0.219811E+02   0.113200E-05   0.235316E-04   0.113200E-05   0.204678E-07
   386   0.197195E+04   0.488632E+02   0.232080E-04   0.488632E+02   0.220622E+02   0.113398E-05   0.232080E-04   0.113398E-05   0.203933E-07
   387   0.195680E+04   0.469593E+02   0.228869E-04   0.469593E+02   0.221391E+02   0.113627E-05   0.228869E-04   0.113627E-05   0.203191E-07
   388   0.194208E+04   0.450468E+02   0.225683E-04   0.450468E+02   0.222127E+02   0.113888E-05   0.225683E-04   0.113888E-05   0.202452E-07
   389   0.192780E+04   0.431255E+02   0.222523E-04   0.431255E+02   0.222807E+02   0.114183E-05   0.222523E-04   0.114183E-05   0.201718E-07
   390   0.191395E+04   0.411975E+02   0.219389E-04   0.411975E+02   0.223483E+02   0.114513E-05   0.219389E-04   0.114513E-05   0.200986E-07
   391   0.190054E+04   0.392612E+02   0.216281E-04   0.392612E+02   0.224110E+02   0.114880E-05   0.216281E-04   0.114880E-05   0.200259E-07
   392   0.188750E+04   0.373195E+02   0.213200E-04   0.373195E+02   0.224717E+02   0.115286E-05   0.213200E-04   0.115286E-05   0.199534E-07
   393   0.187498E+04   0.353715E+02   0.210146E-04   0.353715E+02   0.225275E+02   0.115732E-05   0.210146E-04   0.115732E-05   0.198814E-07
   394   0.186283E+04   0.334192E+02   0.207121E-04   0.334192E+02   0.225798E+02   0.116220E-05   0.207121E-04   0.116220E-05   0.198096E-07
   395   0.185105E+04   0.314612E+02   0.204123E-04   0.314612E+02   0.226280E+02   0.116752E-05   0.204123E-04   0.116752E-05   0.197382E-07
   396   0.183979E+04   0.295009E+02   0.201154E-04   0.295009E+02   0.226727E+02   0.117329E-05   0.201154E-04   0.117329E-05   0.196672E-07
   397   0.182884E+04   0.275367E+02   0.198215E-04   0.275367E+02   0.227138E+02   0.117952E-05   0.198215E-04   0.117952E-05   0.195964E-07
   398   0.181841E+04   0.255699E+02   0.195304E-04   0.255699E+02   0.227508E+02   0.118624E-05   0.195304E-04   0.118624E-05   0.195261E-07
   399   0.180836E+04   0.236013E+02   0.192424E-04   0.236013E+02   0.227842E+02   0.119346E-05   0.192424E-04   0.119346E-05   0.194560E-07
   400   0.179869E+04   0.216316E+02   0.189574E-04   0.216316E+02   0.228141E+02   0.120120E-05   0.189574E-04   0.120120E-05   0.193863E-07
   401   0.178948E+04   0.196614E+02   0.186755E-04   0.196614E+02   0.228397E+02   0.120946E-05   0.186755E-04   0.120946E-05   0.193168E-07
   402   0.178073E+04   0.176915E+02   0.183966E-04   0.176915E+02   0.228610E+02   0.121822E-05   0.183966E-04   0.121822E-05   0.192477E-07
   403   0.177237E+04   0.157228E+02   0.181207E-04   0.157228E+02   0.228795E+02   0.122747E-05   0.181207E-04   0.122747E-05   0.191790E-07
   404   0.176439E+04   0.137569E+02   0.178477E-04   0.137569E+02   0.228936E+02   0.123716E-05   0.178477E-04   0.123716E-05   0.191105E-07
   405   0.175688E+04   0.117930E+02   0.175776E-04   0.117930E+02   0.229032E+02   0.124727E-05   0.175776E-04   0.124727E-05   0.190424E-07
   406   0.174969E+04   0.983352E+01   0.173102E-04   0.983352E+01   0.229100E+02   0.125778E-05   0.173102E-04   0.125778E-05   0.189745E-07
   407   0.174296E+04   0.787708E+01   0.170456E-04   0.787708E+01   0.229123E+02   0.126865E-05   0.170456E-04   0.126865E-05   0.189070E-07
   408   0.173663E+04   0.592823E+01   0.167836E-04   0.592823E+01   0.229109E+02   0.127986E-05   0.167836E-04   0.127986E-05   0.188398E-07
   409   0.173077E+04   0.398484E+01   0.165243E-04   0.398484E+01   0.229064E+02   0.129138E-05   0.165243E-04   0.129138E-05   0.187729E-07
   410   0.172523E+04   0.204776E+01   0.162676E-04   0.204776E+01   0.228966E+02   0.130318E-05   0.162676E-04   0.130318E-05   0.187064E-07
   411   0.172017E+04   0.119328E+00   0.160133E-04   0.119328E+00   0.228838E+02   0.131524E-05   0.160133E-04   0.131524E-05   0.186401E-07
   412   0.171543E+04  -0.180110E+01   0.157616E-04  -0.180110E+01   0.228672E+02   0.132752E-05   0.157616E-04   0.132752E-05   0.185741E-07
   413   0.171110E+04  -0.371192E+01   0.155122E-04  -0.371192E+01   0.228466E+02   0.134001E-05   0.155122E-04   0.134001E-05   0.185085E-07
   414   0.170710E+04  -0.561304E+01   0.152651E-04  -0.561304E+01   0.228221E+02   0.135266E-05   0.152651E-04   0.135266E-05   0.184431E-07
   415   0.170357E+04  -0.750212E+01   0.150203E-04  -0.750212E+01   0.227945E+02   0.136546E-05   0.150203E-04   0.136546E-05   0.183780E-07
   416   0.170039E+04  -0.938054E+01   0.147777E-04  -0.938054E+01   0.227621E+02   0.137837E-05   0.147777E-04   0.137837E-05   0.183133E-07
   417   0.169753E+04  -0.112475E+02   0.145373E-04  -0.112475E+02   0.227265E+02   0.139137E-05   0.145373E-04   0.139137E-05   0.182488E-07
   418   0.169509E+04  -0.130998E+02   0.142990E-04  -0.130998E+02   0.226854E+02   0.140443E-05   0.142990E-04   0.140443E-05   0.181847E-07
   419   0.169306E+04  -0.149382E+02   0.140627E-04  -0.149382E+02   0.226417E+02   0.141752E-05   0.140627E-04   0.141752E-05   0.181208E-07
   420   0.169138E+04  -0.167625E+02   0.138284E-04  -0.167625E+02   0.225947E+02   0.143062E-05   0.138284E-04   0.143062E-05   0.180572E-07
   421   0.169010E+04  -0.185712E+02   0.135961E-04  -0.185712E+02   0.225436E+02   0.144369E-05   0.135961E-04   0.144369E-05   0.179939E-07
   422   0.168917E+04  -0.203649E+02   0.133656E-04  -0.203649E+02   0.224883E+02   0.145671E-05   0.133656E-04   0.145671E-05   0.179309E-07
   423   0.168852E+04  -0.221412E+02   0.131369E-04  -0.221412E+02   0.224289E+02   0.146965E-05   0.131369E-04   0.146965E-05   0.178682E-07
   424   0.168820E+04  -0.239009E+02   0.129100E-04  -0.239009E+02   0.223660E+02   0.148249E-05   0.129100E-04   0.148249E-05   0.178058E-07
   425   0.168832E+04  -0.256415E+02   0.126848E-04  -0.256415E+02   0.222989E+02   0.149519E-05   0.126848E-04   0.149519E-05   0.177437E-07
   426   0.168878E+04  -0.273637E+02   0.124612E-04  -0.273637E+02   0.222291E+02   0.150772E-05   0.124612E-04   0.150772E-05   0.176818E-07
   427   0.168952E+04  -0.290682E+02   0.122392E-04  -0.290682E+02   0.221550E+02   0.152007E-05   0.122392E-04   0.152007E-05   0.176203E-07
   428   0.169061E+04  -0.307510E+02   0.120187E-04  -0.307510E+02   0.220773E+02   0.153220E-05   0.120187E-04   0.153220E-05   0.175590E-07
   429   0.169198E+04  -0.324137E+02   0.117997E-04  -0.324137E+02   0.219960E+02   0.154408E-05   0.117997E-04   0.154408E-05   0.174980E-07
   430   0.169378E+04  -0.340561E+02   0.115821E-04  -0.340561E+02   0.219118E+02   0.155569E-05   0.115821E-04   0.155569E-05   0.174373E-07
   431   0.169587E+04  -0.356766E+02   0.113658E-04  -0.356766E+02   0.218233E+02   0.156699E-05   0.113658E-04   0.156699E-05   0.173768E-07
   432   0.169817E+04  -0.372758E+02   0.111509E-04  -0.372758E+02   0.217311E+02   0.157797E-05   0.111509E-04   0.157797E-05   0.173167E-07
   433   0.170091E+04  -0.388507E+02   0.109371E-04  -0.388507E+02   0.216366E+02   0.158859E-05   0.109371E-04   0.158859E-05   0.172568E-07
   434   0.170385E+04  -0.404041E+02   0.107246E-04  -0.404041E+02   0.215377E+02   0.159883E-05   0.107246E-04   0.159883E-05   0.171971E-07
   435   0.170709E+04  -0.419337E+02   0.105131E-04  -0.419337E+02   0.214365E+02   0.160865E-05   0.105131E-04   0.160865E-05   0.171378E-07
   436   0.171070E+04  -0.434394E+02   0.103027E-04  -0.434394E+02   0.213316E+02   0.161803E-05   0.103027E-04   0.161803E-05   0.170787E-07
   437   0.171460E+04  -0.449196E+02   0.100934E-04  -0.449196E+02   0.212228E+02   0.162694E-05   0.100934E-04   0.162694E-05   0.170199E-07
   438   0.171872E+04  -0.463742E+02   0.988492E-05  -0.463742E+02   0.211109E+02   0.163535E-05   0.988492E-05   0.163535E-05   0.169613E-07
   439   0.172321E+04  -0.478046E+02   0.967737E-05  -0.478046E+02   0.209966E+02   0.164325E-05   0.967737E-05   0.164325E-05   0.169030E-07
   440   0.172793E+04  -0.492076E+02   0.947065E-05  -0.492076E+02   0.208784E+02   0.165058E-05   0.947065E-05   0.165058E-05   0.168450E-07
   441   0.173294E+04  -0.505855E+02   0.926470E-05  -0.505855E+02   0.207570E+02   0.165734E-05   0.926470E-05   0.165734E-05   0.167873E-07
   442   0.173811E+04  -0.519359E+02   0.905946E-05  -0.519359E+02   0.206324E+02   0.166350E-05   0.905946E-05   0.166350E-05   0.167298E-07
   443   0.174366E+04  -0.532594E+02   0.885487E-05  -0.532594E+02   0.205053E+02   0.166901E-05   0.885487E-05   0.166901E-05   0.166725E-07
   444   0.174944E+04  -0.545545E+02   0.865088E-05  -0.545545E+02   0.203757E+02   0.167386E-05   0.865088E-05   0.167386E-05   0.166155E-07
   445   0.175545E+04  -0.558217E+02   0.844743E-05  -0.558217E+02   0.202413E+02   0.167803E-05   0.844743E-05   0.167803E-05   0.165588E-07
   446   0.176162E+04  -0.570595E+02   0.824446E-05  -0.570595E+02   0.201058E+02   0.168147E-05   0.824446E-05   0.168147E-05   0.165023E-07
   447   0.176810E+04  -0.582700E+02   0.804191E-05  -0.582700E+02   0.199677E+02   0.168416E-05   0.804191E-05   0.168416E-05   0.164461E-07
   448   0.177475E+04  -0.594516E+02   0.783973E-05  -0.594516E+02   0.198254E+02   0.168609E-05   0.783973E-05   0.168609E-05   0.163901E-07
   449   0.178170E+04  -0.606027E+02   0.763786E-05  -0.606027E+02   0.196813E+02   0.168721E-05   0.763786E-05   0.168721E-05   0.163344E-07
   450   0.178890E+04  -0.617255E+02   0.743623E-05  -0.617255E+02   0.195351E+02   0.168749E-05   0.743623E-05   0.168749E-05   0.162789E-07
   451   0.179627E+04  -0.628175E+02   0.723483E-05  -0.628175E+02   0.193855E+02   0.168693E-05   0.723483E-05   0.168693E-05   0.162237E-07
   452   0.180380E+04  -0.638809E+02   0.703373E-05  -0.638809E+02   0.192339E+02   0.168554E-05   0.703373E-05   0.168554E-05   0.161687E-07
   453   0.181165E+04  -0.649130E+02   0.683304E-05  -0.649130E+02   0.190803E+02   0.168332E-05   0.683304E-05   0.168332E-05   0.161140E-07
   454   0.181959E+04  -0.659152E+02   0.663287E-05  -0.659152E+02   0.189240E+02   0.168031E-05   0.663287E-05   0.168031E-05   0.160595E-07
   455   0.182770E+04  -0.668871E+02   0.643335E-05  -0.668871E+02   0.187656E+02   0.167652E-05   0.643335E-05   0.167652E-05   0.160052E-07
   456   0.183613E+04  -0.678219E+02   0.623457E-05  -0.678219E+02   0.186044E+02   0.167198E-05   0.623457E-05   0.167198E-05   0.159512E-07
   457   0.184457E+04  -0.687333E+02   0.603666E-05  -0.687333E+02   0.184419E+02   0.166671E-05   0.603666E-05   0.166671E-05   0.158974E-07
   458   0.185326E+04  -0.696026E+02   0.583971E-05  -0.696026E+02   0.182774E+02   0.166072E-05   0.583971E-05   0.166072E-05   0.158439E-07
   459   0.186211E+04  -0.704450E+02   0.564385E-05  -0.704450E+02   0.181115E+02   0.165403E-05   0.564385E-05   0.165403E-05   0.157906E-07
   460   0.187113E+04  -0.712545E+02   0.544918E-05  -0.712545E+02   0.179428E+02   0.164668E-05   0.544918E-05   0.164668E-05   0.157375E-07
   461   0.188024E+04  -0.720314E+02   0.525582E-05  -0.720314E+02   0.177728E+02   0.163867E-05   0.525582E-05   0.163867E-05   0.156847E-07
   462   0.188952E+04  -0.727696E+02   0.506388E-05  -0.727696E+02   0.176007E+02   0.163004E-05   0.506388E-05   0.163004E-05   0.156321E-07
   463   0.189889E+04  -0.734874E+02   0.487346E-05  -0.734874E+02   0.174279E+02   0.162079E-05   0.487346E-05   0.162079E-05   0.155797E-07
   464   0.190835E+04  -0.741548E+02   0.468469E-05  -0.741548E+02   0.172538E+02   0.161095E-05   0.468469E-05   0.161095E-05   0.155276E-07
   465   0.191790E+04  -0.748013E+02   0.449767E-05  -0.748013E+02   0.170783E+02   0.160055E-05   0.449767E-05   0.160055E-05   0.154757E-07
   466   0.192762E+04  -0.754043E+02   0.431251E-05  -0.754043E+02   0.169006E+02   0.158959E-05   0.431251E-05   0.158959E-05   0.154240E-07
   467   0.193750E+04  -0.759784E+02   0.412933E-05  -0.759784E+02   0.167223E+02   0.157811E-05   0.412933E-05   0.157811E-05   0.153726E-07
   468   0.194740E+04  -0.765160E+02   0.394823E-05  -0.765160E+02   0.165433E+02   0.156612E-05   0.394823E-05   0.156612E-05   0.153214E-07
   469   0.195739E+04  -0.770241E+02   0.376933E-05  -0.770241E+02   0.163622E+02   0.155364E-05   0.376933E-05   0.155364E-05   0.152704E-07
   470   0.196755E+04  -0.774952E+02   0.359274E-05  -0.774952E+02   0.161810E+02   0.154070E-05   0.359274E-05   0.154070E-05   0.152196E-07
   471   0.197757E+04  -0.779290E+02   0.341857E-05  -0.779290E+02   0.159999E+02   0.152731E-05   0.341857E-05   0.152731E-05   0.151690E-07
   472   0.198784E+04  -0.783326E+02   0.324693E-05  -0.783326E+02   0.158174E+02   0.151350E-05   0.324693E-05   0.151350E-05   0.151187E-07
   473   0.199811E+04  -0.786984E+02   0.307794E-05  -0.786984E+02   0.156341E+02   0.149928E-05   0.307794E-05   0.149928E-05   0.150686E-07
   474   0.200848E+04  -0.790334E+02   0.291170E-05  -0.790334E+02   0.154508E+02   0.148468E-05   0.291170E-05   0.148468E-05   0.150187E-07
   475   0.201894E+04  -0.793301E+02   0.274833E-05  -0.793301E+02   0.152661E+02   0.146972E-05   0.274833E-05   0.146972E-05   0.149690E-07
   476   0.202934E+04  -0.795904E+02   0.258794E-05  -0.795904E+02   0.150820E+02   0.145441E-05   0.258794E-05   0.145441E-05   0.149196E-07
   477   0.203975E+04  -0.798237E+02   0.243064E-05  -0.798237E+02   0.148972E+02   0.143879E-05   0.243064E-05   0.143879E-05   0.148703E-07
   478   0.205025E+04  -0.800112E+02   0.227654E-05  -0.800112E+02   0.147116E+02   0.142286E-05   0.227654E-05   0.142286E-05   0.148213E-07
   479   0.206077E+04  -0.801771E+02   0.212575E-05  -0.801771E+02   0.145268E+02   0.140665E-05   0.212575E-05   0.140665E-05   0.147725E-07
   480   0.207130E+04  -0.803019E+02   0.197838E-05  -0.803019E+02   0.143418E+02   0.139018E-05   0.197838E-05   0.139018E-05   0.147239E-07
   481   0.208185E+04  -0.803890E+02   0.183455E-05  -0.803890E+02   0.141568E+02   0.137347E-05   0.183455E-05   0.137347E-05   0.146755E-07
   482   0.209249E+04  -0.804441E+02   0.169437E-05  -0.804441E+02   0.139724E+02   0.135655E-05   0.169437E-05   0.135655E-05   0.146273E-07
   483   0.210299E+04  -0.804691E+02   0.155795E-05  -0.804691E+02   0.137880E+02   0.133942E-05   0.155795E-05   0.133942E-05   0.145794E-07
   484   0.211343E+04  -0.804579E+02   0.142539E-05  -0.804579E+02   0.136042E+02   0.132212E-05   0.142539E-05   0.132212E-05   0.145316E-07
   485   0.212403E+04  -0.804117E+02   0.129682E-05  -0.804117E+02   0.134203E+02   0.130467E-05   0.129682E-05   0.130467E-05   0.144841E-07
   486   0.213457E+04  -0.803325E+02   0.117234E-05  -0.803325E+02   0.132377E+02   0.128707E-05   0.117234E-05   0.128707E-05   0.144367E-07
   487   0.214505E+04  -0.802200E+02   0.105207E-05  -0.802200E+02   0.130558E+02   0.126937E-05   0.105207E-05   0.126937E-05   0.143896E-07
   488   0.215548E+04  -0.800732E+02   0.936109E-06  -0.800732E+02   0.128737E+02   0.125156E-05   0.936109E-06   0.125156E-05   0.143426E-07
   489   0.216591E+04  -0.798933E+02   0.824578E-06  -0.798933E+02   0.126930E+02   0.123369E-05   0.824578E-06   0.123369E-05   0.142959E-07
   490   0.217636E+04  -0.796794E+02   0.717585E-06  -0.796794E+02   0.125136E+02   0.121575E-05   0.717585E-06   0.121575E-05   0.142493E-07
   491   0.218659E+04  -0.794341E+02   0.615243E-06  -0.794341E+02   0.123348E+02   0.119779E-05   0.615243E-06   0.119779E-05   0.142030E-07
   492   0.219692E+04  -0.791565E+02   0.517662E-06  -0.791565E+02   0.121572E+02   0.117982E-05   0.517662E-06   0.117982E-05   0.141568E-07
   493   0.220718E+04  -0.788447E+02   0.424955E-06  -0.788447E+02   0.119795E+02   0.116185E-05   0.424955E-06   0.116185E-05   0.141109E-07
   494   0.221738E+04  -0.785024E+02   0.337233E-06  -0.785024E+02   0.118045E+02   0.114391E-05   0.337233E-06   0.114391E-05   0.140651E-07
   495   0.222744E+04  -0.781276E+02   0.254607E-06  -0.781276E+02   0.116301E+02   0.112602E-05   0.254607E-06   0.112602E-05   0.140196E-07
   496   0.223745E+04  -0.777217E+02   0.177188E-06  -0.777217E+02   0.114577E+02   0.110821E-05   0.177188E-06   0.110821E-05   0.139742E-07
   497   0.224738E+04  -0.772836E+02   0.105089E-06  -0.772836E+02   0.112865E+02   0.109048E-05   0.105089E-06   0.109048E-05   0.139290E-07
   498   0.225726E+04  -0.768161E+02   0.384205E-07  -0.768161E+02   0.111158E+02   0.107286E-05   0.384205E-07   0.107286E-05   0.138840E-07
   499   0.226715E+04  -0.763159E+02  -0.227059E-07  -0.763159E+02   0.109478E+02   0.105538E-05  -0.227059E-07   0.105538E-05   0.138392E-07
   500   0.227690E+04  -0.757872E+02  -0.781787E-07  -0.757872E+02   0.107804E+02   0.103805E-05  -0.781787E-07   0.103805E-05   0.137946E-07
   501   0.228644E+04  -0.752284E+02  -0.127931E-06  -0.752284E+02   0.106156E+02   0.102089E-05  -0.127931E-06   0.102089E-05   0.137502E-07
   502   0.229606E+04  -0.746391E+02  -0.172076E-06  -0.746391E+02   0.104528E+02   0.100390E-05  -0.172076E-06   0.100390E-05   0.137060E-07
   503   0.230547E+04  -0.740217E+02  -0.210769E-06  -0.740217E+02   0.102913E+02   0.987079E-06  -0.210769E-06   0.987079E-06   0.136619E-07
   504   0.231473E+04  -0.733743E+02  -0.244168E-06  -0.733743E+02   0.101318E+02   0.970421E-06  -0.244168E-06   0.970421E-06   0.136180E-07
   505   0.232407E+04  -0.727005E+02  -0.272431E-06  -0.727005E+02   0.997511E+01   0.953924E-06  -0.272431E-06   0.953924E-06   0.135744E-07
   506   0.233312E+04  -0.719981E+02  -0.295713E-06  -0.719981E+02   0.982070E+01   0.937586E-06  -0.295713E-06   0.937586E-06   0.135309E-07
   507   0.234216E+04  -0.712691E+02  -0.314172E-06  -0.712691E+02   0.966827E+01   0.921404E-06  -0.314172E-06   0.921404E-06   0.134876E-07
   508   0.235098E+04  -0.705126E+02  -0.327966E-06  -0.705126E+02   0.951891E+01   0.905373E-06  -0.327966E-06   0.905373E-06   0.134444E-07
   509   0.235972E+04  -0.697315E+02  -0.337250E-06  -0.697315E+02   0.937167E+01   0.889492E-06  -0.337250E-06   0.889492E-06   0.134015E-07
   510   0.236823E+04  -0.689248E+02  -0.342183E-06  -0.689248E+02   0.922725E+01   0.873757E-06  -0.342183E-06   0.873757E-06   0.133587E-07
   511   0.237673E+04  -0.680924E+02  -0.342921E-06  -0.680924E+02   0.908539E+01   0.858165E-06  -0.342921E-06   0.858165E-06   0.133161E-07
   512   0.238500E+04  -0.672357E+02  -0.339621E-06  -0.672357E+02   0.894656E+01   0.842713E-06  -0.339621E-06   0.842713E-06   0.132737E-07
   513   0.239318E+04  -0.663560E+02  -0.332440E-06  -0.663560E+02   0.881057E+01   0.827399E-06  -0.332440E-06   0.827399E-06   0.132315E-07
   514   0.240120E+04  -0.654531E+02  -0.321536E-06  -0.654531E+02   0.867775E+01   0.812218E-06  -0.321536E-06   0.812218E-06   0.131894E-07
   515   0.240906E+04  -0.645270E+02  -0.307064E-06  -0.645270E+02   0.854805E+01   0.797169E-06  -0.307064E-06   0.797169E-06   0.131475E-07
   516   0.241674E+04  -0.635790E+02  -0.289183E-06  -0.635790E+02   0.842159E+01   0.782247E-06  -0.289183E-06   0.782247E-06   0.131058E-07
   517   0.242419E+04  -0.626096E+02  -0.268049E-06  -0.626096E+02   0.829852E+01   0.767451E-06  -0.268049E-06   0.767451E-06   0.130643E-07
   518   0.243153E+04  -0.616195E+02  -0.243820E-06  -0.616195E+02   0.817875E+01   0.752777E-06  -0.243820E-06   0.752777E-06   0.130229E-07
   519   0.243878E+04  -0.606078E+02  -0.216652E-06  -0.606078E+02   0.806253E+01   0.738221E-06  -0.216652E-06   0.738221E-06   0.129818E-07
   520   0.244578E+04  -0.595774E+02  -0.186702E-06  -0.595774E+02   0.794980E+01   0.723781E-06  -0.186702E-06   0.723781E-06   0.129408E-07
