#    L    TT             EE             BB             TE          
    91   0.246397E+04   0.571542E+00   0.253739E-02  -0.165323E+02
    92   0.249313E+04   0.585732E+00   0.259396E-02  -0.171340E+02
    93   0.252258E+04   0.599923E+00   0.265122E-02  -0.177405E+02
    94   0.255209E+04   0.614080E+00   0.270917E-02  -0.183503E+02
    95   0.258189E+04   0.628203E+00   0.276782E-02  -0.189644E+02
    96   0.261169E+04   0.642279E+00   0.282716E-02  -0.195819E+02
    97   0.264193E+04   0.656296E+00   0.288721E-02  -0.202024E+02
    98   0.267239E+04   0.670247E+00   0.294796E-02  -0.208236E+02
    99   0.270292E+04   0.684097E+00   0.300942E-02  -0.214487E+02
   100   0.273375E+04   0.697847E+00   0.307158E-02  -0.220732E+02
   101   0.276473E+04   0.711559E+00   0.313445E-02  -0.227002E+02
   102   0.279623E+04   0.725086E+00   0.319804E-02  -0.233276E+02
   103   0.282766E+04   0.738502E+00   0.326233E-02  -0.239563E+02
   104   0.285931E+04   0.751811E+00   0.332735E-02  -0.245833E+02
   105   0.289112E+04   0.764939E+00   0.339308E-02  -0.252102E+02
   106   0.292316E+04   0.777962E+00   0.345952E-02  -0.258364E+02
   107   0.295514E+04   0.790734E+00   0.352669E-02  -0.264605E+02
   108   0.298750E+04   0.803330E+00   0.359458E-02  -0.270833E+02
   109   0.302001E+04   0.815677E+00   0.366320E-02  -0.277035E+02
   110   0.305262E+04   0.827778E+00   0.373254E-02  -0.283196E+02
   111   0.308538E+04   0.839708E+00   0.380261E-02  -0.289331E+02
   112   0.311831E+04   0.851392E+00   0.387341E-02  -0.295435E+02
   113   0.315146E+04   0.862833E+00   0.394495E-02  -0.301491E+02
   114   0.318471E+04   0.873954E+00   0.401722E-02  -0.307493E+02
   115   0.321818E+04   0.884907E+00   0.409024E-02  -0.313440E+02
   116   0.325166E+04   0.895467E+00   0.416400E-02  -0.319324E+02
   117   0.328544E+04   0.905709E+00   0.423851E-02  -0.325139E+02
   118   0.331937E+04   0.915783E+00   0.431377E-02  -0.330891E+02
   119   0.335331E+04   0.925541E+00   0.438979E-02  -0.336559E+02
   120   0.338739E+04   0.934833E+00   0.446658E-02  -0.342141E+02
   121   0.342148E+04   0.943957E+00   0.454414E-02  -0.347639E+02
   122   0.345563E+04   0.952617E+00   0.462247E-02  -0.353044E+02
   123   0.348986E+04   0.960888E+00   0.470159E-02  -0.358357E+02
   124   0.352416E+04   0.968843E+00   0.478150E-02  -0.363547E+02
   125   0.355845E+04   0.976410E+00   0.486221E-02  -0.368638E+02
   126   0.359281E+04   0.983662E+00   0.494373E-02  -0.373621E+02
   127   0.362715E+04   0.990451E+00   0.502607E-02  -0.378489E+02
   128   0.366149E+04   0.996927E+00   0.510924E-02  -0.383234E+02
   129   0.369589E+04   0.100294E+01   0.519325E-02  -0.387849E+02
   130   0.373028E+04   0.100849E+01   0.527811E-02  -0.392327E+02
   131   0.376465E+04   0.101373E+01   0.536383E-02  -0.396683E+02
   132   0.379909E+04   0.101851E+01   0.545042E-02  -0.400886E+02
   133   0.383343E+04   0.102290E+01   0.553790E-02  -0.404960E+02
   134   0.386777E+04   0.102690E+01   0.562627E-02  -0.408861E+02
   135   0.390210E+04   0.103043E+01   0.571556E-02  -0.412618E+02
   136   0.393627E+04   0.103349E+01   0.580577E-02  -0.416195E+02
   137   0.397044E+04   0.103616E+01   0.589692E-02  -0.419614E+02
   138   0.400452E+04   0.103837E+01   0.598902E-02  -0.422861E+02
   139   0.403838E+04   0.104025E+01   0.608208E-02  -0.425928E+02
   140   0.407231E+04   0.104158E+01   0.617613E-02  -0.428825E+02
   141   0.410601E+04   0.104244E+01   0.627117E-02  -0.431528E+02
   142   0.413971E+04   0.104290E+01   0.636721E-02  -0.434046E+02
   143   0.417334E+04   0.104295E+01   0.646428E-02  -0.436378E+02
   144   0.420675E+04   0.104254E+01   0.656239E-02  -0.438519E+02
   145   0.424002E+04   0.104179E+01   0.666154E-02  -0.440460E+02
   146   0.427336E+04   0.104049E+01   0.676176E-02  -0.442203E+02
   147   0.430634E+04   0.103885E+01   0.686305E-02  -0.443732E+02
   148   0.433917E+04   0.103674E+01   0.696543E-02  -0.445063E+02
   149   0.437194E+04   0.103421E+01   0.706892E-02  -0.446181E+02
   150   0.440442E+04   0.103136E+01   0.717351E-02  -0.447065E+02
   151   0.443677E+04   0.102809E+01   0.727924E-02  -0.447745E+02
   152   0.446883E+04   0.102433E+01   0.738610E-02  -0.448205E+02
   153   0.450075E+04   0.102023E+01   0.749411E-02  -0.448423E+02
   154   0.453246E+04   0.101578E+01   0.760327E-02  -0.448421E+02
   155   0.456396E+04   0.101098E+01   0.771360E-02  -0.448191E+02
   156   0.459511E+04   0.100583E+01   0.782510E-02  -0.447734E+02
   157   0.462619E+04   0.100033E+01   0.793779E-02  -0.447033E+02
   158   0.465700E+04   0.994537E+00   0.805167E-02  -0.446096E+02
   159   0.468752E+04   0.988311E+00   0.816674E-02  -0.444924E+02
   160   0.471783E+04   0.981795E+00   0.828301E-02  -0.443500E+02
   161   0.474794E+04   0.975059E+00   0.840049E-02  -0.441839E+02
   162   0.477777E+04   0.967951E+00   0.851917E-02  -0.439941E+02
   163   0.480747E+04   0.960543E+00   0.863907E-02  -0.437792E+02
   164   0.483674E+04   0.952905E+00   0.876018E-02  -0.435405E+02
   165   0.486588E+04   0.944961E+00   0.888251E-02  -0.432758E+02
   166   0.489474E+04   0.936856E+00   0.900605E-02  -0.429865E+02
   167   0.492340E+04   0.928363E+00   0.913081E-02  -0.426735E+02
   168   0.495163E+04   0.919851E+00   0.925679E-02  -0.423343E+02
   169   0.497959E+04   0.911020E+00   0.938398E-02  -0.419691E+02
   170   0.500727E+04   0.902089E+00   0.951238E-02  -0.415793E+02
   171   0.503453E+04   0.893054E+00   0.964198E-02  -0.411625E+02
   172   0.506144E+04   0.883839E+00   0.977280E-02  -0.407203E+02
   173   0.508792E+04   0.874440E+00   0.990481E-02  -0.402527E+02
   174   0.511413E+04   0.865152E+00   0.100380E-01  -0.397596E+02
   175   0.514000E+04   0.855673E+00   0.101724E-01  -0.392402E+02
   176   0.516536E+04   0.846223E+00   0.103080E-01  -0.386945E+02
   177   0.519039E+04   0.836723E+00   0.104448E-01  -0.381240E+02
   178   0.521499E+04   0.827392E+00   0.105827E-01  -0.375271E+02
   179   0.523917E+04   0.817927E+00   0.107218E-01  -0.369038E+02
   180   0.526308E+04   0.808546E+00   0.108621E-01  -0.362553E+02
   181   0.528650E+04   0.799245E+00   0.110035E-01  -0.355818E+02
   182   0.530950E+04   0.790093E+00   0.111461E-01  -0.348816E+02
   183   0.533201E+04   0.781011E+00   0.112898E-01  -0.341562E+02
   184   0.535418E+04   0.772068E+00   0.114346E-01  -0.334047E+02
   185   0.537593E+04   0.763409E+00   0.115805E-01  -0.326293E+02
   186   0.539690E+04   0.754886E+00   0.117276E-01  -0.318270E+02
   187   0.541776E+04   0.746637E+00   0.118758E-01  -0.309992E+02
   188   0.543812E+04   0.738641E+00   0.120251E-01  -0.301473E+02
