#    L    TT             EE             BB             TE             PP             TP             EP          
   498   0.233291E+04   0.814930E+01   0.000000E+00  -0.607934E+02   0.156470E-07   0.124189E-05   0.910076E-06
   499   0.234106E+04   0.802938E+01   0.000000E+00  -0.599077E+02   0.155971E-07   0.119289E-05   0.890539E-06
   500   0.234899E+04   0.791151E+01   0.000000E+00  -0.590008E+02   0.155474E-07   0.115045E-05   0.871108E-06
   501   0.235662E+04   0.779792E+01   0.000000E+00  -0.580713E+02   0.154979E-07   0.111462E-05   0.851797E-06
   502   0.236427E+04   0.768788E+01   0.000000E+00  -0.571193E+02   0.154487E-07   0.108528E-05   0.832609E-06
   503   0.237161E+04   0.758062E+01   0.000000E+00  -0.561468E+02   0.153996E-07   0.106224E-05   0.813543E-06
   504   0.237874E+04   0.747691E+01   0.000000E+00  -0.551524E+02   0.153507E-07   0.104531E-05   0.794600E-06
   505   0.238588E+04   0.737749E+01   0.000000E+00  -0.541398E+02   0.153021E-07   0.103432E-05   0.775777E-06
   506   0.239265E+04   0.728175E+01   0.000000E+00  -0.531067E+02   0.152536E-07   0.102906E-05   0.757075E-06
   507   0.239935E+04   0.718941E+01   0.000000E+00  -0.520554E+02   0.152054E-07   0.102936E-05   0.738493E-06
   508   0.240575E+04   0.710151E+01   0.000000E+00  -0.509851E+02   0.151573E-07   0.103502E-05   0.720031E-06
   509   0.241201E+04   0.701708E+01   0.000000E+00  -0.498987E+02   0.151095E-07   0.104586E-05   0.701688E-06
   510   0.241798E+04   0.693679E+01   0.000000E+00  -0.487955E+02   0.150618E-07   0.106170E-05   0.683463E-06
   511   0.242388E+04   0.686034E+01   0.000000E+00  -0.476754E+02   0.150144E-07   0.108234E-05   0.665355E-06
   512   0.242948E+04   0.678818E+01   0.000000E+00  -0.465400E+02   0.149671E-07   0.110761E-05   0.647365E-06
   513   0.243494E+04   0.672010E+01   0.000000E+00  -0.453907E+02   0.149201E-07   0.113730E-05   0.629492E-06
   514   0.244018E+04   0.665638E+01   0.000000E+00  -0.442274E+02   0.148732E-07   0.117124E-05   0.611734E-06
   515   0.244520E+04   0.659695E+01   0.000000E+00  -0.430502E+02   0.148266E-07   0.120924E-05   0.594092E-06
   516   0.245001E+04   0.654190E+01   0.000000E+00  -0.418606E+02   0.147801E-07   0.125112E-05   0.576565E-06
   517   0.245452E+04   0.649137E+01   0.000000E+00  -0.406591E+02   0.147338E-07   0.129668E-05   0.559152E-06
   518   0.245888E+04   0.644520E+01   0.000000E+00  -0.394467E+02   0.146878E-07   0.134574E-05   0.541852E-06
   519   0.246310E+04   0.640364E+01   0.000000E+00  -0.382225E+02   0.146419E-07   0.139811E-05   0.524666E-06
   520   0.246703E+04   0.636659E+01   0.000000E+00  -0.369894E+02   0.145962E-07   0.145361E-05   0.507592E-06
   521   0.247066E+04   0.633414E+01   0.000000E+00  -0.357475E+02   0.145507E-07   0.151204E-05   0.490630E-06
   522   0.247408E+04   0.630652E+01   0.000000E+00  -0.344968E+02   0.145054E-07   0.157323E-05   0.473780E-06
   523   0.247735E+04   0.628357E+01   0.000000E+00  -0.332386E+02   0.144603E-07   0.163698E-05   0.457040E-06
   524   0.248040E+04   0.626529E+01   0.000000E+00  -0.319738E+02   0.144154E-07   0.170312E-05   0.440410E-06
   525   0.248308E+04   0.625184E+01   0.000000E+00  -0.307015E+02   0.143707E-07   0.177144E-05   0.423890E-06
   526   0.248562E+04   0.624321E+01   0.000000E+00  -0.294240E+02   0.143261E-07   0.184177E-05   0.407479E-06
   527   0.248808E+04   0.623941E+01   0.000000E+00  -0.281420E+02   0.142818E-07   0.191392E-05   0.391177E-06
   528   0.249018E+04   0.624044E+01   0.000000E+00  -0.268569E+02   0.142376E-07   0.198770E-05   0.374982E-06
   529   0.249206E+04   0.624659E+01   0.000000E+00  -0.255674E+02   0.141936E-07   0.206292E-05   0.358894E-06
   530   0.249365E+04   0.625764E+01   0.000000E+00  -0.242769E+02   0.141498E-07   0.213941E-05   0.342914E-06
   531   0.249523E+04   0.627353E+01   0.000000E+00  -0.229827E+02   0.141062E-07   0.221696E-05   0.327039E-06
   532   0.249638E+04   0.629455E+01   0.000000E+00  -0.216883E+02   0.140628E-07   0.229540E-05   0.311270E-06
   533   0.249730E+04   0.632054E+01   0.000000E+00  -0.203937E+02   0.140195E-07   0.237454E-05   0.295605E-06
   534   0.249801E+04   0.635160E+01   0.000000E+00  -0.190998E+02   0.139765E-07   0.245419E-05   0.280045E-06
   535   0.249850E+04   0.638778E+01   0.000000E+00  -0.178071E+02   0.139336E-07   0.253416E-05   0.264589E-06
   536   0.249876E+04   0.642895E+01   0.000000E+00  -0.165157E+02   0.138909E-07   0.261428E-05   0.249236E-06
   537   0.249888E+04   0.647518E+01   0.000000E+00  -0.152270E+02   0.138483E-07   0.269434E-05   0.233986E-06
   538   0.249864E+04   0.652661E+01   0.000000E+00  -0.139418E+02   0.138060E-07   0.277417E-05   0.218837E-06
   539   0.249824E+04   0.658296E+01   0.000000E+00  -0.126608E+02   0.137638E-07   0.285358E-05   0.203791E-06
   540   0.249763E+04   0.664467E+01   0.000000E+00  -0.113848E+02   0.137218E-07   0.293238E-05   0.188845E-06
   541   0.249672E+04   0.671130E+01   0.000000E+00  -0.101136E+02   0.136800E-07   0.301039E-05   0.173999E-06
   542   0.249567E+04   0.678306E+01   0.000000E+00  -0.884951E+01   0.136383E-07   0.308741E-05   0.159253E-06
   543   0.249432E+04   0.686003E+01   0.000000E+00  -0.759209E+01   0.135969E-07   0.316326E-05   0.144606E-06
   544   0.249283E+04   0.694208E+01   0.000000E+00  -0.634226E+01   0.135556E-07   0.323776E-05   0.130057E-06
   545   0.249104E+04   0.702919E+01   0.000000E+00  -0.510060E+01   0.135144E-07   0.331072E-05   0.115607E-06
   546   0.248911E+04   0.712114E+01   0.000000E+00  -0.386814E+01   0.134735E-07   0.338195E-05   0.101254E-06
   547   0.248688E+04   0.721817E+01   0.000000E+00  -0.264514E+01   0.134327E-07   0.345127E-05   0.869975E-07
   548   0.248450E+04   0.732026E+01   0.000000E+00  -0.143264E+01   0.133921E-07   0.351848E-05   0.728373E-07
   549   0.248191E+04   0.742743E+01   0.000000E+00  -0.231303E+00   0.133516E-07   0.358341E-05   0.587729E-07
   550   0.247909E+04   0.753967E+01   0.000000E+00   0.958296E+00   0.133113E-07   0.364586E-05   0.448034E-07
   551   0.247613E+04   0.765698E+01   0.000000E+00   0.213557E+01   0.132712E-07   0.370569E-05   0.309281E-07
   552   0.247287E+04   0.777937E+01   0.000000E+00   0.329942E+01   0.132313E-07   0.376293E-05   0.171449E-07
   553   0.246947E+04   0.790536E+01   0.000000E+00   0.444963E+01   0.131915E-07   0.381765E-05   0.345149E-08
   554   0.246584E+04   0.803792E+01   0.000000E+00   0.558537E+01   0.131519E-07   0.386991E-05  -0.101546E-07
   555   0.246200E+04   0.817483E+01   0.000000E+00   0.670582E+01   0.131124E-07   0.391979E-05  -0.236756E-07
   556   0.245793E+04   0.831684E+01   0.000000E+00   0.781082E+01   0.130731E-07   0.396735E-05  -0.371139E-07
   557   0.245371E+04   0.846321E+01   0.000000E+00   0.889858E+01   0.130340E-07   0.401266E-05  -0.504719E-07
   558   0.244927E+04   0.861542E+01   0.000000E+00   0.996969E+01   0.129951E-07   0.405579E-05  -0.637520E-07
   559   0.244462E+04   0.877126E+01   0.000000E+00   0.110234E+02   0.129562E-07   0.409682E-05  -0.769564E-07
   560   0.243988E+04   0.893147E+01   0.000000E+00   0.120582E+02   0.129176E-07   0.413580E-05  -0.900876E-07
   561   0.243478E+04   0.909680E+01   0.000000E+00   0.130742E+02   0.128791E-07   0.417281E-05  -0.103148E-06
   562   0.242967E+04   0.926725E+01   0.000000E+00   0.140704E+02   0.128408E-07   0.420792E-05  -0.116140E-06
   563   0.242435E+04   0.944135E+01   0.000000E+00   0.150485E+02   0.128026E-07   0.424120E-05  -0.129065E-06
   564   0.241887E+04   0.962132E+01   0.000000E+00   0.160033E+02   0.127646E-07   0.427271E-05  -0.141927E-06
   565   0.241317E+04   0.980421E+01   0.000000E+00   0.169383E+02   0.127268E-07   0.430252E-05  -0.154727E-06
   566   0.240732E+04   0.999223E+01   0.000000E+00   0.178508E+02   0.126891E-07   0.433071E-05  -0.167469E-06
   567   0.240132E+04   0.101839E+02   0.000000E+00   0.187413E+02   0.126516E-07   0.435734E-05  -0.180153E-06
   568   0.239517E+04   0.103808E+02   0.000000E+00   0.196084E+02   0.126142E-07   0.438248E-05  -0.192783E-06
   569   0.238880E+04   0.105820E+02   0.000000E+00   0.204543E+02   0.125770E-07   0.440620E-05  -0.205361E-06
   570   0.238235E+04   0.107869E+02   0.000000E+00   0.212738E+02   0.125399E-07   0.442857E-05  -0.217889E-06
   571   0.237568E+04   0.109963E+02   0.000000E+00   0.220692E+02   0.125030E-07   0.444966E-05  -0.230370E-06
   572   0.236886E+04   0.112093E+02   0.000000E+00   0.228404E+02   0.124662E-07   0.446953E-05  -0.242806E-06
   573   0.236196E+04   0.114260E+02   0.000000E+00   0.235852E+02   0.124296E-07   0.448826E-05  -0.255200E-06
   574   0.235491E+04   0.116472E+02   0.000000E+00   0.243051E+02   0.123931E-07   0.450591E-05  -0.267553E-06
   575   0.234770E+04   0.118713E+02   0.000000E+00   0.249978E+02   0.123568E-07   0.452256E-05  -0.279868E-06
   576   0.234042E+04   0.120999E+02   0.000000E+00   0.256648E+02   0.123207E-07   0.453827E-05  -0.292148E-06
   577   0.233292E+04   0.123322E+02   0.000000E+00   0.263047E+02   0.122847E-07   0.455311E-05  -0.304394E-06
   578   0.232534E+04   0.125674E+02   0.000000E+00   0.269166E+02   0.122488E-07   0.456715E-05  -0.316610E-06
   579   0.231768E+04   0.128071E+02   0.000000E+00   0.275013E+02   0.122131E-07   0.458047E-05  -0.328797E-06
   580   0.230994E+04   0.130498E+02   0.000000E+00   0.280566E+02   0.121775E-07   0.459311E-05  -0.340958E-06
   581   0.230190E+04   0.132954E+02   0.000000E+00   0.285847E+02   0.121421E-07   0.460517E-05  -0.353095E-06
   582   0.229386E+04   0.135448E+02   0.000000E+00   0.290834E+02   0.121068E-07   0.461670E-05  -0.365211E-06
   583   0.228573E+04   0.137972E+02   0.000000E+00   0.295519E+02   0.120717E-07   0.462778E-05  -0.377307E-06
   584   0.227753E+04   0.140526E+02   0.000000E+00   0.299916E+02   0.120367E-07   0.463847E-05  -0.389387E-06
   585   0.226925E+04   0.143110E+02   0.000000E+00   0.304012E+02   0.120018E-07   0.464885E-05  -0.401453E-06
   586   0.226082E+04   0.145716E+02   0.000000E+00   0.307806E+02   0.119671E-07   0.465897E-05  -0.413507E-06
   587   0.225238E+04   0.148360E+02   0.000000E+00   0.311297E+02   0.119326E-07   0.466892E-05  -0.425551E-06
   588   0.224379E+04   0.151027E+02   0.000000E+00   0.314471E+02   0.118981E-07   0.467876E-05  -0.437587E-06
   589   0.223512E+04   0.153724E+02   0.000000E+00   0.317344E+02   0.118639E-07   0.468855E-05  -0.449619E-06
   590   0.222637E+04   0.156436E+02   0.000000E+00   0.319906E+02   0.118297E-07   0.469837E-05  -0.461648E-06
   591   0.221761E+04   0.159186E+02   0.000000E+00   0.322151E+02   0.117957E-07   0.470829E-05  -0.473677E-06
   592   0.220877E+04   0.161945E+02   0.000000E+00   0.324071E+02   0.117618E-07   0.471838E-05  -0.485709E-06
   593   0.219985E+04   0.164740E+02   0.000000E+00   0.325689E+02   0.117281E-07   0.472870E-05  -0.497744E-06
   594   0.219078E+04   0.167552E+02   0.000000E+00   0.326975E+02   0.116945E-07   0.473932E-05  -0.509787E-06
   595   0.218170E+04   0.170372E+02   0.000000E+00   0.327950E+02   0.116611E-07   0.475031E-05  -0.521838E-06
   596   0.217269E+04   0.173229E+02   0.000000E+00   0.328593E+02   0.116278E-07   0.476175E-05  -0.533902E-06
   597   0.216359E+04   0.176080E+02   0.000000E+00   0.328918E+02   0.115946E-07   0.477369E-05  -0.545979E-06
   598   0.215464E+04   0.178962E+02   0.000000E+00   0.328918E+02   0.115615E-07   0.478621E-05  -0.558072E-06
   599   0.214553E+04   0.181860E+02   0.000000E+00   0.328600E+02   0.115286E-07   0.479938E-05  -0.570184E-06
   600   0.213634E+04   0.184773E+02   0.000000E+00   0.327950E+02   0.114958E-07   0.481327E-05  -0.582317E-06
   601   0.212714E+04   0.187702E+02   0.000000E+00   0.326974E+02   0.114632E-07   0.482793E-05  -0.594472E-06
   602   0.211794E+04   0.190633E+02   0.000000E+00   0.325665E+02   0.114307E-07   0.484338E-05  -0.606646E-06
   603   0.210865E+04   0.193586E+02   0.000000E+00   0.324045E+02   0.113983E-07   0.485960E-05  -0.618834E-06
   604   0.209950E+04   0.196541E+02   0.000000E+00   0.322091E+02   0.113660E-07   0.487659E-05  -0.631032E-06
   605   0.209027E+04   0.199505E+02   0.000000E+00   0.319811E+02   0.113339E-07   0.489436E-05  -0.643235E-06
   606   0.208110E+04   0.202477E+02   0.000000E+00   0.317204E+02   0.113019E-07   0.491289E-05  -0.655440E-06
   607   0.207171E+04   0.205457E+02   0.000000E+00   0.314270E+02   0.112700E-07   0.493219E-05  -0.667640E-06
   608   0.206253E+04   0.208447E+02   0.000000E+00   0.311008E+02   0.112383E-07   0.495224E-05  -0.679832E-06
   609   0.205342E+04   0.211430E+02   0.000000E+00   0.307418E+02   0.112067E-07   0.497306E-05  -0.692012E-06
   610   0.204422E+04   0.214414E+02   0.000000E+00   0.303501E+02   0.111752E-07   0.499462E-05  -0.704174E-06
   611   0.203509E+04   0.217408E+02   0.000000E+00   0.299262E+02   0.111438E-07   0.501693E-05  -0.716314E-06
   612   0.202603E+04   0.220410E+02   0.000000E+00   0.294710E+02   0.111126E-07   0.503999E-05  -0.728429E-06
   613   0.201688E+04   0.223383E+02   0.000000E+00   0.289821E+02   0.110815E-07   0.506379E-05  -0.740512E-06
   614   0.200788E+04   0.226373E+02   0.000000E+00   0.284611E+02   0.110505E-07   0.508833E-05  -0.752561E-06
   615   0.199887E+04   0.229350E+02   0.000000E+00   0.279085E+02   0.110196E-07   0.511360E-05  -0.764569E-06
   616   0.198992E+04   0.232335E+02   0.000000E+00   0.273245E+02   0.109889E-07   0.513960E-05  -0.776533E-06
   617   0.198111E+04   0.235315E+02   0.000000E+00   0.267089E+02   0.109583E-07   0.516633E-05  -0.788449E-06
   618   0.197230E+04   0.238288E+02   0.000000E+00   0.260611E+02   0.109278E-07   0.519378E-05  -0.800311E-06
   619   0.196348E+04   0.241263E+02   0.000000E+00   0.253839E+02   0.108974E-07   0.522195E-05  -0.812115E-06
   620   0.195488E+04   0.244210E+02   0.000000E+00   0.246750E+02   0.108672E-07   0.525083E-05  -0.823858E-06
   621   0.194619E+04   0.247159E+02   0.000000E+00   0.239353E+02   0.108370E-07   0.528043E-05  -0.835533E-06
   622   0.193764E+04   0.250094E+02   0.000000E+00   0.231646E+02   0.108070E-07   0.531074E-05  -0.847137E-06
   623   0.192923E+04   0.253009E+02   0.000000E+00   0.223652E+02   0.107771E-07   0.534174E-05  -0.858665E-06
   624   0.192082E+04   0.255911E+02   0.000000E+00   0.215355E+02   0.107474E-07   0.537345E-05  -0.870113E-06
   625   0.191247E+04   0.258799E+02   0.000000E+00   0.206755E+02   0.107177E-07   0.540586E-05  -0.881476E-06
   626   0.190426E+04   0.261675E+02   0.000000E+00   0.197867E+02   0.106882E-07   0.543896E-05  -0.892750E-06
   627   0.189620E+04   0.264529E+02   0.000000E+00   0.188691E+02   0.106588E-07   0.547275E-05  -0.903930E-06
   628   0.188820E+04   0.267364E+02   0.000000E+00   0.179225E+02   0.106295E-07   0.550723E-05  -0.915012E-06
   629   0.188034E+04   0.270178E+02   0.000000E+00   0.169478E+02   0.106003E-07   0.554239E-05  -0.925991E-06
   630   0.187247E+04   0.272971E+02   0.000000E+00   0.159441E+02   0.105712E-07   0.557822E-05  -0.936862E-06
   631   0.186475E+04   0.275744E+02   0.000000E+00   0.149145E+02   0.105423E-07   0.561473E-05  -0.947622E-06
   632   0.185724E+04   0.278490E+02   0.000000E+00   0.138565E+02   0.105134E-07   0.565192E-05  -0.958265E-06
   633   0.184972E+04   0.281222E+02   0.000000E+00   0.127725E+02   0.104847E-07   0.568977E-05  -0.968788E-06
   634   0.184241E+04   0.283912E+02   0.000000E+00   0.116624E+02   0.104561E-07   0.572828E-05  -0.979185E-06
   635   0.183525E+04   0.286589E+02   0.000000E+00   0.105265E+02   0.104276E-07   0.576746E-05  -0.989452E-06
   636   0.182808E+04   0.289245E+02   0.000000E+00   0.936556E+01   0.103992E-07   0.580729E-05  -0.999586E-06
   637   0.182113E+04   0.291852E+02   0.000000E+00   0.817883E+01   0.103709E-07   0.584777E-05  -0.100958E-05
   638   0.181431E+04   0.294446E+02   0.000000E+00   0.696849E+01   0.103427E-07   0.588891E-05  -0.101943E-05
   639   0.180764E+04   0.296998E+02   0.000000E+00   0.573354E+01   0.103147E-07   0.593069E-05  -0.102913E-05
   640   0.180110E+04   0.299529E+02   0.000000E+00   0.447553E+01   0.102867E-07   0.597311E-05  -0.103868E-05
   641   0.179471E+04   0.302025E+02   0.000000E+00   0.319442E+01   0.102589E-07   0.601616E-05  -0.104808E-05
   642   0.178839E+04   0.304479E+02   0.000000E+00   0.189094E+01   0.102312E-07   0.605986E-05  -0.105731E-05
   643   0.178228E+04   0.306913E+02   0.000000E+00   0.565556E+00   0.102036E-07   0.610418E-05  -0.106638E-05
   644   0.177638E+04   0.309290E+02   0.000000E+00  -0.781104E+00   0.101761E-07   0.614913E-05  -0.107527E-05
   645   0.177055E+04   0.311639E+02   0.000000E+00  -0.214877E+01   0.101486E-07   0.619471E-05  -0.108399E-05
   646   0.176486E+04   0.313954E+02   0.000000E+00  -0.353680E+01   0.101213E-07   0.624090E-05  -0.109253E-05
   647   0.175947E+04   0.316226E+02   0.000000E+00  -0.494508E+01   0.100942E-07   0.628771E-05  -0.110089E-05
   648   0.175406E+04   0.318464E+02   0.000000E+00  -0.637171E+01   0.100671E-07   0.633513E-05  -0.110906E-05
   649   0.174894E+04   0.320652E+02   0.000000E+00  -0.781745E+01   0.100401E-07   0.638316E-05  -0.111704E-05
   650   0.174397E+04   0.322798E+02   0.000000E+00  -0.928086E+01   0.100132E-07   0.643180E-05  -0.112482E-05
   651   0.173913E+04   0.324916E+02   0.000000E+00  -0.107620E+02   0.998643E-08   0.648103E-05  -0.113240E-05
   652   0.173444E+04   0.326985E+02   0.000000E+00  -0.122600E+02   0.995976E-08   0.653084E-05  -0.113977E-05
   653   0.173004E+04   0.328997E+02   0.000000E+00  -0.137736E+02   0.993319E-08   0.658121E-05  -0.114694E-05
   654   0.172570E+04   0.330974E+02   0.000000E+00  -0.153020E+02   0.990672E-08   0.663210E-05  -0.115390E-05
   655   0.172150E+04   0.332909E+02   0.000000E+00  -0.168460E+02   0.988036E-08   0.668351E-05  -0.116066E-05
   656   0.171760E+04   0.334795E+02   0.000000E+00  -0.184040E+02   0.985409E-08   0.673540E-05  -0.116721E-05
   657   0.171384E+04   0.336631E+02   0.000000E+00  -0.199747E+02   0.982793E-08   0.678775E-05  -0.117355E-05
   658   0.171014E+04   0.338425E+02   0.000000E+00  -0.215588E+02   0.980186E-08   0.684053E-05  -0.117968E-05
   659   0.170681E+04   0.340169E+02   0.000000E+00  -0.231548E+02   0.977590E-08   0.689373E-05  -0.118560E-05
   660   0.170363E+04   0.341856E+02   0.000000E+00  -0.247621E+02   0.975003E-08   0.694732E-05  -0.119130E-05
   661   0.170058E+04   0.343494E+02   0.000000E+00  -0.263791E+02   0.972427E-08   0.700128E-05  -0.119679E-05
   662   0.169776E+04   0.345089E+02   0.000000E+00  -0.280074E+02   0.969860E-08   0.705558E-05  -0.120206E-05
   663   0.169507E+04   0.346635E+02   0.000000E+00  -0.296456E+02   0.967303E-08   0.711020E-05  -0.120712E-05
   664   0.169261E+04   0.348116E+02   0.000000E+00  -0.312913E+02   0.964756E-08   0.716511E-05  -0.121196E-05
   665   0.169028E+04   0.349548E+02   0.000000E+00  -0.329454E+02   0.962219E-08   0.722030E-05  -0.121657E-05
   666   0.168818E+04   0.350930E+02   0.000000E+00  -0.346064E+02   0.959691E-08   0.727574E-05  -0.122097E-05
   667   0.168629E+04   0.352254E+02   0.000000E+00  -0.362744E+02   0.957173E-08   0.733140E-05  -0.122514E-05
   668   0.168448E+04   0.353530E+02   0.000000E+00  -0.379486E+02   0.954664E-08   0.738727E-05  -0.122910E-05
   669   0.168303E+04   0.354748E+02   0.000000E+00  -0.396275E+02   0.952165E-08   0.744331E-05  -0.123282E-05
   670   0.168165E+04   0.355909E+02   0.000000E+00  -0.413098E+02   0.949675E-08   0.749951E-05  -0.123632E-05
   671   0.168056E+04   0.357028E+02   0.000000E+00  -0.429968E+02   0.947195E-08   0.755585E-05  -0.123960E-05
   672   0.167954E+04   0.358075E+02   0.000000E+00  -0.446872E+02   0.944724E-08   0.761229E-05  -0.124264E-05
   673   0.167882E+04   0.359079E+02   0.000000E+00  -0.463787E+02   0.942263E-08   0.766882E-05  -0.124546E-05
   674   0.167825E+04   0.360019E+02   0.000000E+00  -0.480722E+02   0.939810E-08   0.772541E-05  -0.124804E-05
   675   0.167789E+04   0.360902E+02   0.000000E+00  -0.497668E+02   0.937367E-08   0.778204E-05  -0.125039E-05
   676   0.167768E+04   0.361728E+02   0.000000E+00  -0.514605E+02   0.934933E-08   0.783868E-05  -0.125251E-05
   677   0.167768E+04   0.362496E+02   0.000000E+00  -0.531538E+02   0.932509E-08   0.789532E-05  -0.125439E-05
   678   0.167791E+04   0.363200E+02   0.000000E+00  -0.548463E+02   0.930093E-08   0.795192E-05  -0.125604E-05
   679   0.167829E+04   0.363855E+02   0.000000E+00  -0.565363E+02   0.927687E-08   0.800847E-05  -0.125745E-05
   680   0.167896E+04   0.364452E+02   0.000000E+00  -0.582238E+02   0.925289E-08   0.806494E-05  -0.125862E-05
   681   0.167977E+04   0.364984E+02   0.000000E+00  -0.599068E+02   0.922901E-08   0.812130E-05  -0.125955E-05
   682   0.168074E+04   0.365452E+02   0.000000E+00  -0.615867E+02   0.920521E-08   0.817754E-05  -0.126024E-05
   683   0.168199E+04   0.365878E+02   0.000000E+00  -0.632628E+02   0.918150E-08   0.823364E-05  -0.126068E-05
   684   0.168333E+04   0.366224E+02   0.000000E+00  -0.649329E+02   0.915788E-08   0.828955E-05  -0.126089E-05
   685   0.168480E+04   0.366521E+02   0.000000E+00  -0.665969E+02   0.913435E-08   0.834528E-05  -0.126085E-05
   686   0.168650E+04   0.366752E+02   0.000000E+00  -0.682461E+02   0.911091E-08   0.840078E-05  -0.126056E-05
   687   0.168850E+04   0.366934E+02   0.000000E+00  -0.698916E+02   0.908755E-08   0.845604E-05  -0.126002E-05
   688   0.169057E+04   0.367044E+02   0.000000E+00  -0.715311E+02   0.906428E-08   0.851104E-05  -0.125924E-05
   689   0.169286E+04   0.367097E+02   0.000000E+00  -0.731573E+02   0.904109E-08   0.856574E-05  -0.125820E-05
   690   0.169530E+04   0.367100E+02   0.000000E+00  -0.747777E+02   0.901799E-08   0.862013E-05  -0.125692E-05
   691   0.169796E+04   0.367023E+02   0.000000E+00  -0.763847E+02   0.899498E-08   0.867419E-05  -0.125538E-05
   692   0.170077E+04   0.366904E+02   0.000000E+00  -0.779785E+02   0.897205E-08   0.872788E-05  -0.125358E-05
   693   0.170381E+04   0.366720E+02   0.000000E+00  -0.795666E+02   0.894920E-08   0.878120E-05  -0.125154E-05
   694   0.170692E+04   0.366472E+02   0.000000E+00  -0.811339E+02   0.892644E-08   0.883410E-05  -0.124923E-05
   695   0.171032E+04   0.366181E+02   0.000000E+00  -0.826881E+02   0.890376E-08   0.888658E-05  -0.124667E-05
   696   0.171388E+04   0.365818E+02   0.000000E+00  -0.842440E+02   0.888116E-08   0.893860E-05  -0.124385E-05
   697   0.171758E+04   0.365398E+02   0.000000E+00  -0.857720E+02   0.885864E-08   0.899014E-05  -0.124077E-05
   698   0.172144E+04   0.364913E+02   0.000000E+00  -0.872868E+02   0.883621E-08   0.904118E-05  -0.123743E-05
   699   0.172544E+04   0.364378E+02   0.000000E+00  -0.887811E+02   0.881386E-08   0.909170E-05  -0.123382E-05
   700   0.172967E+04   0.363779E+02   0.000000E+00  -0.902623E+02   0.879159E-08   0.914167E-05  -0.122995E-05
   701   0.173405E+04   0.363122E+02   0.000000E+00  -0.917305E+02   0.876940E-08   0.919107E-05  -0.122582E-05
   702   0.173858E+04   0.362415E+02   0.000000E+00  -0.931708E+02   0.874729E-08   0.923988E-05  -0.122142E-05
   703   0.174326E+04   0.361644E+02   0.000000E+00  -0.946129E+02   0.872525E-08   0.928809E-05  -0.121677E-05
   704   0.174809E+04   0.360822E+02   0.000000E+00  -0.960197E+02   0.870330E-08   0.933567E-05  -0.121188E-05
   705   0.175300E+04   0.359935E+02   0.000000E+00  -0.974060E+02   0.868143E-08   0.938260E-05  -0.120673E-05
   706   0.175813E+04   0.358999E+02   0.000000E+00  -0.987792E+02   0.865963E-08   0.942888E-05  -0.120135E-05
   707   0.176335E+04   0.358004E+02   0.000000E+00  -0.100132E+03   0.863792E-08   0.947448E-05  -0.119574E-05
   708   0.176886E+04   0.356959E+02   0.000000E+00  -0.101449E+03   0.861628E-08   0.951938E-05  -0.118990E-05
   709   0.177437E+04   0.355856E+02   0.000000E+00  -0.102761E+03   0.859472E-08   0.956357E-05  -0.118383E-05
   710   0.178011E+04   0.354696E+02   0.000000E+00  -0.104045E+03   0.857323E-08   0.960703E-05  -0.117755E-05
   711   0.178593E+04   0.353485E+02   0.000000E+00  -0.105300E+03   0.855182E-08   0.964974E-05  -0.117105E-05
   712   0.179190E+04   0.352223E+02   0.000000E+00  -0.106543E+03   0.853049E-08   0.969168E-05  -0.116435E-05
   713   0.179809E+04   0.350903E+02   0.000000E+00  -0.107750E+03   0.850924E-08   0.973283E-05  -0.115745E-05
   714   0.180422E+04   0.349540E+02   0.000000E+00  -0.108937E+03   0.848806E-08   0.977319E-05  -0.115035E-05
   715   0.181057E+04   0.348118E+02   0.000000E+00  -0.110103E+03   0.846695E-08   0.981272E-05  -0.114305E-05
   716   0.181708E+04   0.346646E+02   0.000000E+00  -0.111241E+03   0.844592E-08   0.985141E-05  -0.113558E-05
   717   0.182366E+04   0.345130E+02   0.000000E+00  -0.112344E+03   0.842497E-08   0.988925E-05  -0.112792E-05
   718   0.183033E+04   0.343563E+02   0.000000E+00  -0.113434E+03   0.840409E-08   0.992621E-05  -0.112009E-05
   719   0.183714E+04   0.341930E+02   0.000000E+00  -0.114480E+03   0.838328E-08   0.996228E-05  -0.111209E-05
   720   0.184396E+04   0.340261E+02   0.000000E+00  -0.115514E+03   0.836255E-08   0.999744E-05  -0.110392E-05
   721   0.185109E+04   0.338556E+02   0.000000E+00  -0.116504E+03   0.834189E-08   0.100317E-04  -0.109559E-05
   722   0.185815E+04   0.336792E+02   0.000000E+00  -0.117467E+03   0.832130E-08   0.100650E-04  -0.108711E-05
   723   0.186536E+04   0.334991E+02   0.000000E+00  -0.118409E+03   0.830078E-08   0.100973E-04  -0.107849E-05
   724   0.187265E+04   0.333139E+02   0.000000E+00  -0.119323E+03   0.828034E-08   0.101286E-04  -0.106972E-05
   725   0.188002E+04   0.331250E+02   0.000000E+00  -0.120201E+03   0.825997E-08   0.101590E-04  -0.106081E-05
   726   0.188754E+04   0.329332E+02   0.000000E+00  -0.121044E+03   0.823967E-08   0.101883E-04  -0.105176E-05
   727   0.189508E+04   0.327355E+02   0.000000E+00  -0.121866E+03   0.821944E-08   0.102166E-04  -0.104260E-05
   728   0.190269E+04   0.325327E+02   0.000000E+00  -0.122653E+03   0.819928E-08   0.102438E-04  -0.103330E-05
