#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   407   0.173919E+04   0.666162E+01   0.186681E-04   0.666162E+01   0.229118E+02   0.125591E-05   0.186681E-04   0.125591E-05   0.185423E-07
   408   0.173310E+04   0.471373E+01   0.184002E-04   0.471373E+01   0.229079E+02   0.126705E-05   0.184002E-04   0.126705E-05   0.184763E-07
   409   0.172748E+04   0.277179E+01   0.181350E-04   0.277179E+01   0.229010E+02   0.127852E-05   0.181350E-04   0.127852E-05   0.184107E-07
   410   0.172219E+04   0.836659E+00   0.178723E-04   0.836659E+00   0.228889E+02   0.129027E-05   0.178723E-04   0.129027E-05   0.183454E-07
   411   0.171736E+04  -0.108934E+01   0.176122E-04  -0.108934E+01   0.228736E+02   0.130228E-05   0.176122E-04   0.130228E-05   0.182804E-07
   412   0.171286E+04  -0.300685E+01   0.173546E-04  -0.300685E+01   0.228545E+02   0.131453E-05   0.173546E-04   0.131453E-05   0.182157E-07
   413   0.170877E+04  -0.491428E+01   0.170994E-04  -0.491428E+01   0.228315E+02   0.132698E-05   0.170994E-04   0.132698E-05   0.181513E-07
   414   0.170501E+04  -0.681152E+01   0.168466E-04  -0.681152E+01   0.228045E+02   0.133961E-05   0.168466E-04   0.133961E-05   0.180872E-07
   415   0.170172E+04  -0.869625E+01   0.165961E-04  -0.869625E+01   0.227744E+02   0.135239E-05   0.165961E-04   0.135239E-05   0.180233E-07
   416   0.169877E+04  -0.105698E+02   0.163478E-04  -0.105698E+02   0.227396E+02   0.136529E-05   0.163478E-04   0.136529E-05   0.179598E-07
   417   0.169615E+04  -0.124315E+02   0.161018E-04  -0.124315E+02   0.227015E+02   0.137829E-05   0.161018E-04   0.137829E-05   0.178966E-07
   418   0.169394E+04  -0.142780E+02   0.158579E-04  -0.142780E+02   0.226579E+02   0.139136E-05   0.158579E-04   0.139136E-05   0.178336E-07
   419   0.169215E+04  -0.161102E+02   0.156162E-04  -0.161102E+02   0.226117E+02   0.140447E-05   0.156162E-04   0.140447E-05   0.177710E-07
   420   0.169069E+04  -0.179278E+02   0.153764E-04  -0.179278E+02   0.225622E+02   0.141759E-05   0.153764E-04   0.141759E-05   0.177086E-07
   421   0.168965E+04  -0.197293E+02   0.151387E-04  -0.197293E+02   0.225086E+02   0.143069E-05   0.151387E-04   0.143069E-05   0.176465E-07
   422   0.168895E+04  -0.215154E+02   0.149029E-04  -0.215154E+02   0.224508E+02   0.144376E-05   0.149029E-04   0.144376E-05   0.175847E-07
   423   0.168852E+04  -0.232837E+02   0.146689E-04  -0.232837E+02   0.223889E+02   0.145675E-05   0.146689E-04   0.145675E-05   0.175232E-07
   424   0.168843E+04  -0.250348E+02   0.144368E-04  -0.250348E+02   0.223236E+02   0.146965E-05   0.144368E-04   0.146965E-05   0.174620E-07
   425   0.168877E+04  -0.267664E+02   0.142065E-04  -0.267664E+02   0.222540E+02   0.148242E-05   0.142065E-04   0.148242E-05   0.174010E-07
   426   0.168945E+04  -0.284792E+02   0.139778E-04  -0.284792E+02   0.221817E+02   0.149504E-05   0.139778E-04   0.149504E-05   0.173404E-07
   427   0.169041E+04  -0.301737E+02   0.137508E-04  -0.301737E+02   0.221051E+02   0.150748E-05   0.137508E-04   0.150748E-05   0.172800E-07
   428   0.169172E+04  -0.318463E+02   0.135254E-04  -0.318463E+02   0.220250E+02   0.151972E-05   0.135254E-04   0.151972E-05   0.172199E-07
   429   0.169331E+04  -0.334982E+02   0.133016E-04  -0.334982E+02   0.219413E+02   0.153171E-05   0.133016E-04   0.153171E-05   0.171600E-07
   430   0.169533E+04  -0.351293E+02   0.130792E-04  -0.351293E+02   0.218547E+02   0.154345E-05   0.130792E-04   0.154345E-05   0.171005E-07
   431   0.169763E+04  -0.367381E+02   0.128583E-04  -0.367381E+02   0.217637E+02   0.155490E-05   0.128583E-04   0.155490E-05   0.170412E-07
   432   0.170014E+04  -0.383253E+02   0.126387E-04  -0.383253E+02   0.216691E+02   0.156602E-05   0.126387E-04   0.156602E-05   0.169821E-07
   433   0.170308E+04  -0.398876E+02   0.124205E-04  -0.398876E+02   0.215723E+02   0.157680E-05   0.124205E-04   0.157680E-05   0.169234E-07
   434   0.170624E+04  -0.414281E+02   0.122035E-04  -0.414281E+02   0.214710E+02   0.158721E-05   0.122035E-04   0.158721E-05   0.168649E-07
   435   0.170968E+04  -0.429443E+02   0.119877E-04  -0.429443E+02   0.213674E+02   0.159722E-05   0.119877E-04   0.159722E-05   0.168067E-07
   436   0.171349E+04  -0.444362E+02   0.117731E-04  -0.444362E+02   0.212601E+02   0.160680E-05   0.117731E-04   0.160680E-05   0.167487E-07
   437   0.171759E+04  -0.459022E+02   0.115596E-04  -0.459022E+02   0.211490E+02   0.161593E-05   0.115596E-04   0.161593E-05   0.166910E-07
   438   0.172190E+04  -0.473421E+02   0.113471E-04  -0.473421E+02   0.210348E+02   0.162457E-05   0.113471E-04   0.162457E-05   0.166336E-07
   439   0.172659E+04  -0.487574E+02   0.111356E-04  -0.487574E+02   0.209183E+02   0.163270E-05   0.111356E-04   0.163270E-05   0.165764E-07
   440   0.173149E+04  -0.501450E+02   0.109250E-04  -0.501450E+02   0.207978E+02   0.164030E-05   0.109250E-04   0.164030E-05   0.165195E-07
   441   0.173670E+04  -0.515070E+02   0.107153E-04  -0.515070E+02   0.206742E+02   0.164732E-05   0.107153E-04   0.164732E-05   0.164628E-07
   442   0.174205E+04  -0.528410E+02   0.105064E-04  -0.528410E+02   0.205474E+02   0.165376E-05   0.105064E-04   0.165376E-05   0.164064E-07
   443   0.174778E+04  -0.541478E+02   0.102983E-04  -0.541478E+02   0.204182E+02   0.165957E-05   0.102983E-04   0.165957E-05   0.163503E-07
   444   0.175373E+04  -0.554257E+02   0.100909E-04  -0.554257E+02   0.202864E+02   0.166474E-05   0.100909E-04   0.166474E-05   0.162944E-07
   445   0.175992E+04  -0.566754E+02   0.988417E-05  -0.566754E+02   0.201499E+02   0.166922E-05   0.988417E-05   0.166922E-05   0.162387E-07
   446   0.176626E+04  -0.578953E+02   0.967801E-05  -0.578953E+02   0.200123E+02   0.167301E-05   0.967801E-05   0.167301E-05   0.161833E-07
   447   0.177291E+04  -0.590874E+02   0.947239E-05  -0.590874E+02   0.198721E+02   0.167606E-05   0.947239E-05   0.167606E-05   0.161282E-07
   448   0.177972E+04  -0.602503E+02   0.926725E-05  -0.602503E+02   0.197278E+02   0.167836E-05   0.926725E-05   0.167836E-05   0.160733E-07
   449   0.178683E+04  -0.613823E+02   0.906254E-05  -0.613823E+02   0.195817E+02   0.167987E-05   0.906254E-05   0.167987E-05   0.160186E-07
   450   0.179419E+04  -0.624856E+02   0.885821E-05  -0.624856E+02   0.194336E+02   0.168056E-05   0.885821E-05   0.168056E-05   0.159642E-07
   451   0.180171E+04  -0.635578E+02   0.865422E-05  -0.635578E+02   0.192821E+02   0.168043E-05   0.865422E-05   0.168043E-05   0.159100E-07
   452   0.180939E+04  -0.646008E+02   0.845065E-05  -0.646008E+02   0.191286E+02   0.167947E-05   0.845065E-05   0.167947E-05   0.158561E-07
   453   0.181739E+04  -0.656123E+02   0.824762E-05  -0.656123E+02   0.189731E+02   0.167771E-05   0.824762E-05   0.167771E-05   0.158024E-07
   454   0.182547E+04  -0.665935E+02   0.804523E-05  -0.665935E+02   0.188150E+02   0.167517E-05   0.804523E-05   0.167517E-05   0.157489E-07
   455   0.183372E+04  -0.675441E+02   0.784359E-05  -0.675441E+02   0.186548E+02   0.167187E-05   0.784359E-05   0.167187E-05   0.156957E-07
   456   0.184228E+04  -0.684572E+02   0.764280E-05  -0.684572E+02   0.184919E+02   0.166783E-05   0.764280E-05   0.166783E-05   0.156427E-07
   457   0.185085E+04  -0.693466E+02   0.744298E-05  -0.693466E+02   0.183278E+02   0.166308E-05   0.744298E-05   0.166308E-05   0.155899E-07
   458   0.185966E+04  -0.701936E+02   0.724424E-05  -0.701936E+02   0.181616E+02   0.165762E-05   0.724424E-05   0.165762E-05   0.155374E-07
   459   0.186864E+04  -0.710135E+02   0.704667E-05  -0.710135E+02   0.179942E+02   0.165149E-05   0.704667E-05   0.165149E-05   0.154851E-07
   460   0.187777E+04  -0.718001E+02   0.685039E-05  -0.718001E+02   0.178239E+02   0.164470E-05   0.685039E-05   0.164470E-05   0.154331E-07
   461   0.188700E+04  -0.725540E+02   0.665550E-05  -0.725540E+02   0.176524E+02   0.163728E-05   0.665550E-05   0.163728E-05   0.153812E-07
   462   0.189639E+04  -0.732688E+02   0.646212E-05  -0.732688E+02   0.174789E+02   0.162923E-05   0.646212E-05   0.162923E-05   0.153296E-07
   463   0.190586E+04  -0.739630E+02   0.627036E-05  -0.739630E+02   0.173047E+02   0.162060E-05   0.627036E-05   0.162060E-05   0.152783E-07
   464   0.191542E+04  -0.746066E+02   0.608031E-05  -0.746066E+02   0.171292E+02   0.161138E-05   0.608031E-05   0.161138E-05   0.152271E-07
   465   0.192507E+04  -0.752290E+02   0.589209E-05  -0.752290E+02   0.169524E+02   0.160161E-05   0.589209E-05   0.160161E-05   0.151762E-07
   466   0.193489E+04  -0.758077E+02   0.570580E-05  -0.758077E+02   0.167735E+02   0.159131E-05   0.570580E-05   0.159131E-05   0.151255E-07
   467   0.194486E+04  -0.763574E+02   0.552156E-05  -0.763574E+02   0.165940E+02   0.158050E-05   0.552156E-05   0.158050E-05   0.150751E-07
   468   0.195484E+04  -0.768704E+02   0.533947E-05  -0.768704E+02   0.164139E+02   0.156919E-05   0.533947E-05   0.156919E-05   0.150248E-07
   469   0.196492E+04  -0.773538E+02   0.515964E-05  -0.773538E+02   0.162316E+02   0.155740E-05   0.515964E-05   0.155740E-05   0.149748E-07
   470   0.197515E+04  -0.777999E+02   0.498218E-05  -0.777999E+02   0.160495E+02   0.154517E-05   0.498218E-05   0.154517E-05   0.149250E-07
   471   0.198524E+04  -0.782086E+02   0.480719E-05  -0.782086E+02   0.158674E+02   0.153250E-05   0.480719E-05   0.153250E-05   0.148754E-07
   472   0.199557E+04  -0.785870E+02   0.463478E-05  -0.785870E+02   0.156840E+02   0.151942E-05   0.463478E-05   0.151942E-05   0.148260E-07
   473   0.200592E+04  -0.789274E+02   0.446507E-05  -0.789274E+02   0.154999E+02   0.150595E-05   0.446507E-05   0.150595E-05   0.147769E-07
   474   0.201635E+04  -0.792371E+02   0.429815E-05  -0.792371E+02   0.153158E+02   0.149211E-05   0.429815E-05   0.149211E-05   0.147279E-07
   475   0.202686E+04  -0.795082E+02   0.413414E-05  -0.795082E+02   0.151303E+02   0.147791E-05   0.413414E-05   0.147791E-05   0.146792E-07
   476   0.203731E+04  -0.797429E+02   0.397314E-05  -0.797429E+02   0.149457E+02   0.146339E-05   0.397314E-05   0.146339E-05   0.146307E-07
   477   0.204777E+04  -0.799506E+02   0.381527E-05  -0.799506E+02   0.147603E+02   0.144856E-05   0.381527E-05   0.144856E-05   0.145824E-07
   478   0.205832E+04  -0.801123E+02   0.366063E-05  -0.801123E+02   0.145741E+02   0.143344E-05   0.366063E-05   0.143344E-05   0.145343E-07
   479   0.206887E+04  -0.802525E+02   0.350932E-05  -0.802525E+02   0.143888E+02   0.141805E-05   0.350932E-05   0.141805E-05   0.144864E-07
   480   0.207944E+04  -0.803515E+02   0.336146E-05  -0.803515E+02   0.142035E+02   0.140242E-05   0.336146E-05   0.140242E-05   0.144387E-07
   481   0.209002E+04  -0.804127E+02   0.321715E-05  -0.804127E+02   0.140181E+02   0.138655E-05   0.321715E-05   0.138655E-05   0.143912E-07
   482   0.210068E+04  -0.804420E+02   0.307651E-05  -0.804420E+02   0.138335E+02   0.137048E-05   0.307651E-05   0.137048E-05   0.143440E-07
   483   0.211120E+04  -0.804413E+02   0.293963E-05  -0.804413E+02   0.136489E+02   0.135423E-05   0.293963E-05   0.135423E-05   0.142969E-07
   484   0.212166E+04  -0.804043E+02   0.280664E-05  -0.804043E+02   0.134650E+02   0.133780E-05   0.280664E-05   0.133780E-05   0.142501E-07
   485   0.213228E+04  -0.803323E+02   0.267762E-05  -0.803323E+02   0.132811E+02   0.132123E-05   0.267762E-05   0.132123E-05   0.142034E-07
   486   0.214283E+04  -0.802274E+02   0.255270E-05  -0.802274E+02   0.130986E+02   0.130454E-05   0.255270E-05   0.130454E-05   0.141570E-07
   487   0.215331E+04  -0.800892E+02   0.243198E-05  -0.800892E+02   0.129168E+02   0.128774E-05   0.243198E-05   0.128774E-05   0.141107E-07
   488   0.216374E+04  -0.799169E+02   0.231557E-05  -0.799169E+02   0.127349E+02   0.127085E-05   0.231557E-05   0.127085E-05   0.140646E-07
   489   0.217416E+04  -0.797115E+02   0.220358E-05  -0.797115E+02   0.125545E+02   0.125391E-05   0.220358E-05   0.125391E-05   0.140188E-07
   490   0.218460E+04  -0.794722E+02   0.209611E-05  -0.794722E+02   0.123754E+02   0.123692E-05   0.209611E-05   0.123692E-05   0.139731E-07
   491   0.219483E+04  -0.792016E+02   0.199328E-05  -0.792016E+02   0.121970E+02   0.121990E-05   0.199328E-05   0.121990E-05   0.139277E-07
   492   0.220513E+04  -0.788987E+02   0.189518E-05  -0.788987E+02   0.120200E+02   0.120289E-05   0.189518E-05   0.120289E-05   0.138824E-07
   493   0.221537E+04  -0.785620E+02   0.180193E-05  -0.785620E+02   0.118428E+02   0.118589E-05   0.180193E-05   0.118589E-05   0.138373E-07
   494   0.222554E+04  -0.781947E+02   0.171364E-05  -0.781947E+02   0.116686E+02   0.116893E-05   0.171364E-05   0.116893E-05   0.137924E-07
   495   0.223557E+04  -0.777952E+02   0.163041E-05  -0.777952E+02   0.114949E+02   0.115203E-05   0.163041E-05   0.115203E-05   0.137477E-07
   496   0.224554E+04  -0.773647E+02   0.155236E-05  -0.773647E+02   0.113233E+02   0.113521E-05   0.155236E-05   0.113521E-05   0.137032E-07
   497   0.225544E+04  -0.769022E+02   0.147958E-05  -0.769022E+02   0.111531E+02   0.111849E-05   0.147958E-05   0.111849E-05   0.136589E-07
   498   0.226527E+04  -0.764105E+02   0.141220E-05  -0.764105E+02   0.109835E+02   0.110188E-05   0.141220E-05   0.110188E-05   0.136148E-07
   499   0.227511E+04  -0.758863E+02   0.135030E-05  -0.758863E+02   0.108166E+02   0.108542E-05   0.135030E-05   0.108542E-05   0.135708E-07
   500   0.228480E+04  -0.753338E+02   0.129401E-05  -0.753338E+02   0.106504E+02   0.106913E-05   0.129401E-05   0.106913E-05   0.135271E-07
   501   0.229428E+04  -0.747514E+02   0.124339E-05  -0.747514E+02   0.104869E+02   0.105300E-05   0.124339E-05   0.105300E-05   0.134835E-07
   502   0.230384E+04  -0.741389E+02   0.119833E-05  -0.741389E+02   0.103255E+02   0.103706E-05   0.119833E-05   0.103706E-05   0.134401E-07
   503   0.231318E+04  -0.734983E+02   0.115866E-05  -0.734983E+02   0.101654E+02   0.102129E-05   0.115866E-05   0.102129E-05   0.133969E-07
   504   0.232237E+04  -0.728281E+02   0.112423E-05  -0.728281E+02   0.100075E+02   0.100569E-05   0.112423E-05   0.100569E-05   0.133538E-07
   505   0.233163E+04  -0.721319E+02   0.109488E-05  -0.721319E+02   0.985250E+01   0.990261E-06   0.109488E-05   0.990261E-06   0.133110E-07
   506   0.234059E+04  -0.714072E+02   0.107046E-05  -0.714072E+02   0.969984E+01   0.974992E-06   0.107046E-05   0.974992E-06   0.132683E-07
   507   0.234955E+04  -0.706562E+02   0.105082E-05  -0.706562E+02   0.954924E+01   0.959884E-06   0.105082E-05   0.959884E-06   0.132258E-07
   508   0.235828E+04  -0.698780E+02   0.103578E-05  -0.698780E+02   0.940179E+01   0.944930E-06   0.103578E-05   0.944930E-06   0.131835E-07
   509   0.236692E+04  -0.690755E+02   0.102521E-05  -0.690755E+02   0.925654E+01   0.930130E-06   0.102521E-05   0.930130E-06   0.131414E-07
   510   0.237534E+04  -0.682478E+02   0.101893E-05  -0.682478E+02   0.911419E+01   0.915477E-06   0.101893E-05   0.915477E-06   0.130994E-07
   511   0.238374E+04  -0.673947E+02   0.101680E-05  -0.673947E+02   0.897448E+01   0.900969E-06   0.101680E-05   0.900969E-06   0.130576E-07
   512   0.239190E+04  -0.665176E+02   0.101865E-05  -0.665176E+02   0.883788E+01   0.886602E-06   0.101865E-05   0.886602E-06   0.130160E-07
   513   0.239997E+04  -0.656178E+02   0.102433E-05  -0.656178E+02   0.870419E+01   0.872373E-06   0.102433E-05   0.872373E-06   0.129746E-07
   514   0.240788E+04  -0.646953E+02   0.103368E-05  -0.646953E+02   0.857375E+01   0.858277E-06   0.103368E-05   0.858277E-06   0.129333E-07
   515   0.241561E+04  -0.637498E+02   0.104655E-05  -0.637498E+02   0.844651E+01   0.844311E-06   0.104655E-05   0.844311E-06   0.128922E-07
   516   0.242318E+04  -0.627828E+02   0.106278E-05  -0.627828E+02   0.832257E+01   0.830471E-06   0.106278E-05   0.830471E-06   0.128513E-07
   517   0.243050E+04  -0.617949E+02   0.108221E-05  -0.617949E+02   0.820210E+01   0.816754E-06   0.108221E-05   0.816754E-06   0.128106E-07
   518   0.243772E+04  -0.607866E+02   0.110469E-05  -0.607866E+02   0.808500E+01   0.803156E-06   0.110469E-05   0.803156E-06   0.127700E-07
   519   0.244483E+04  -0.597572E+02   0.113006E-05  -0.597572E+02   0.797152E+01   0.789672E-06   0.113006E-05   0.789672E-06   0.127296E-07
   520   0.245170E+04  -0.587093E+02   0.115815E-05  -0.587093E+02   0.786160E+01   0.776301E-06   0.115815E-05   0.776301E-06   0.126894E-07
   521   0.245831E+04  -0.576430E+02   0.118883E-05  -0.576430E+02   0.775535E+01   0.763036E-06   0.118883E-05   0.763036E-06   0.126493E-07
   522   0.246474E+04  -0.565581E+02   0.122192E-05  -0.565581E+02   0.765302E+01   0.749876E-06   0.122192E-05   0.749876E-06   0.126094E-07
   523   0.247106E+04  -0.554558E+02   0.125727E-05  -0.554558E+02   0.755450E+01   0.736817E-06   0.125727E-05   0.736817E-06   0.125697E-07
   524   0.247719E+04  -0.543370E+02   0.129472E-05  -0.543370E+02   0.745982E+01   0.723854E-06   0.129472E-05   0.723854E-06   0.125301E-07
   525   0.248299E+04  -0.532005E+02   0.133413E-05  -0.532005E+02   0.736914E+01   0.710983E-06   0.133413E-05   0.710983E-06   0.124907E-07
   526   0.248867E+04  -0.520487E+02   0.137532E-05  -0.520487E+02   0.728251E+01   0.698202E-06   0.137532E-05   0.698202E-06   0.124515E-07
   527   0.249431E+04  -0.508820E+02   0.141815E-05  -0.508820E+02   0.719995E+01   0.685507E-06   0.141815E-05   0.685507E-06   0.124124E-07
   528   0.249961E+04  -0.497019E+02   0.146246E-05  -0.497019E+02   0.712148E+01   0.672893E-06   0.146246E-05   0.672893E-06   0.123735E-07
   529   0.250471E+04  -0.485066E+02   0.150808E-05  -0.485066E+02   0.704745E+01   0.660358E-06   0.150808E-05   0.660358E-06   0.123348E-07
   530   0.250954E+04  -0.472999E+02   0.155487E-05  -0.472999E+02   0.697765E+01   0.647897E-06   0.155487E-05   0.647897E-06   0.122962E-07
   531   0.251440E+04  -0.460786E+02   0.160267E-05  -0.460786E+02   0.691203E+01   0.635507E-06   0.160267E-05   0.635507E-06   0.122578E-07
   532   0.251883E+04  -0.448462E+02   0.165131E-05  -0.448462E+02   0.685093E+01   0.623184E-06   0.165131E-05   0.623184E-06   0.122196E-07
   533   0.252306E+04  -0.436027E+02   0.170065E-05  -0.436027E+02   0.679423E+01   0.610924E-06   0.170065E-05   0.610924E-06   0.121815E-07
   534   0.252708E+04  -0.423486E+02   0.175053E-05  -0.423486E+02   0.674202E+01   0.598724E-06   0.175053E-05   0.598724E-06   0.121435E-07
   535   0.253090E+04  -0.410846E+02   0.180078E-05  -0.410846E+02   0.669442E+01   0.586580E-06   0.180078E-05   0.586580E-06   0.121058E-07
   536   0.253451E+04  -0.398106E+02   0.185126E-05  -0.398106E+02   0.665130E+01   0.574488E-06   0.185126E-05   0.574488E-06   0.120681E-07
   537   0.253798E+04  -0.385278E+02   0.190181E-05  -0.385278E+02   0.661277E+01   0.562444E-06   0.190181E-05   0.562444E-06   0.120307E-07
   538   0.254110E+04  -0.372370E+02   0.195226E-05  -0.372370E+02   0.657900E+01   0.550446E-06   0.195226E-05   0.550446E-06   0.119934E-07
   539   0.254407E+04  -0.359386E+02   0.200246E-05  -0.359386E+02   0.654973E+01   0.538488E-06   0.200246E-05   0.538488E-06   0.119562E-07
   540   0.254682E+04  -0.346334E+02   0.205226E-05  -0.346334E+02   0.652543E+01   0.526568E-06   0.205226E-05   0.526568E-06   0.119193E-07
   541   0.254929E+04  -0.333212E+02   0.210150E-05  -0.333212E+02   0.650569E+01   0.514682E-06   0.210150E-05   0.514682E-06   0.118824E-07
   542   0.255161E+04  -0.320041E+02   0.215002E-05  -0.320041E+02   0.649076E+01   0.502826E-06   0.215002E-05   0.502826E-06   0.118457E-07
   543   0.255363E+04  -0.306815E+02   0.219767E-05  -0.306815E+02   0.648074E+01   0.490996E-06   0.219767E-05   0.490996E-06   0.118092E-07
   544   0.255550E+04  -0.293543E+02   0.224428E-05  -0.293543E+02   0.647551E+01   0.479189E-06   0.224428E-05   0.479189E-06   0.117728E-07
   545   0.255708E+04  -0.280228E+02   0.228971E-05  -0.280228E+02   0.647510E+01   0.467401E-06   0.228971E-05   0.467401E-06   0.117366E-07
   546   0.255850E+04  -0.266881E+02   0.233378E-05  -0.266881E+02   0.647932E+01   0.455628E-06   0.233378E-05   0.455628E-06   0.117005E-07
   547   0.255962E+04  -0.253503E+02   0.237636E-05  -0.253503E+02   0.648842E+01   0.443867E-06   0.237636E-05   0.443867E-06   0.116646E-07
   548   0.256058E+04  -0.240103E+02   0.241728E-05  -0.240103E+02   0.650244E+01   0.432113E-06   0.241728E-05   0.432113E-06   0.116288E-07
   549   0.256130E+04  -0.226687E+02   0.245638E-05  -0.226687E+02   0.652139E+01   0.420364E-06   0.245638E-05   0.420364E-06   0.115932E-07
   550   0.256179E+04  -0.213259E+02   0.249351E-05  -0.213259E+02   0.654531E+01   0.408615E-06   0.249351E-05   0.408615E-06   0.115577E-07
   551   0.256212E+04  -0.199824E+02   0.252855E-05  -0.199824E+02   0.657423E+01   0.396864E-06   0.252855E-05   0.396864E-06   0.115224E-07
   552   0.256214E+04  -0.186394E+02   0.256152E-05  -0.186394E+02   0.660820E+01   0.385108E-06   0.256152E-05   0.385108E-06   0.114872E-07
   553   0.256199E+04  -0.172974E+02   0.259249E-05  -0.172974E+02   0.664577E+01   0.373346E-06   0.259249E-05   0.373346E-06   0.114522E-07
   554   0.256160E+04  -0.159574E+02   0.262153E-05  -0.159574E+02   0.668995E+01   0.361576E-06   0.262153E-05   0.361576E-06   0.114173E-07
   555   0.256097E+04  -0.146202E+02   0.264871E-05  -0.146202E+02   0.673858E+01   0.349799E-06   0.264871E-05   0.349799E-06   0.113825E-07
   556   0.256009E+04  -0.132863E+02   0.267408E-05  -0.132863E+02   0.679243E+01   0.338011E-06   0.267408E-05   0.338011E-06   0.113479E-07
   557   0.255904E+04  -0.119575E+02   0.269772E-05  -0.119575E+02   0.685080E+01   0.326213E-06   0.269772E-05   0.326213E-06   0.113135E-07
   558   0.255774E+04  -0.106335E+02   0.271969E-05  -0.106335E+02   0.691523E+01   0.314401E-06   0.271969E-05   0.314401E-06   0.112791E-07
   559   0.255619E+04  -0.931515E+01   0.274006E-05  -0.931515E+01   0.698354E+01   0.302577E-06   0.274006E-05   0.302577E-06   0.112450E-07
   560   0.255453E+04  -0.800412E+01   0.275889E-05  -0.800412E+01   0.705651E+01   0.290737E-06   0.275889E-05   0.290737E-06   0.112109E-07
   561   0.255248E+04  -0.670057E+01   0.277625E-05  -0.670057E+01   0.713492E+01   0.278880E-06   0.277625E-05   0.278880E-06   0.111770E-07
   562   0.255039E+04  -0.540542E+01   0.279220E-05  -0.540542E+01   0.721884E+01   0.267006E-06   0.279220E-05   0.267006E-06   0.111433E-07
   563   0.254805E+04  -0.411734E+01   0.280681E-05  -0.411734E+01   0.730680E+01   0.255113E-06   0.280681E-05   0.255113E-06   0.111097E-07
   564   0.254552E+04  -0.284172E+01   0.282014E-05  -0.284172E+01   0.740110E+01   0.243199E-06   0.282014E-05   0.243199E-06   0.110762E-07
   565   0.254274E+04  -0.157499E+01   0.283227E-05  -0.157499E+01   0.749880E+01   0.231264E-06   0.283227E-05   0.231264E-06   0.110429E-07
   566   0.253976E+04  -0.320305E+00   0.284325E-05  -0.320305E+00   0.760217E+01   0.219306E-06   0.284325E-05   0.219306E-06   0.110097E-07
   567   0.253660E+04   0.922915E+00   0.285316E-05   0.922915E+00   0.770978E+01   0.207323E-06   0.285316E-05   0.207323E-06   0.109766E-07
   568   0.253325E+04   0.215301E+01   0.286205E-05   0.215301E+01   0.782316E+01   0.195315E-06   0.286205E-05   0.195315E-06   0.109437E-07
   569   0.252963E+04   0.337205E+01   0.287000E-05   0.337205E+01   0.794160E+01   0.183279E-06   0.287000E-05   0.183279E-06   0.109109E-07
   570   0.252589E+04   0.457467E+01   0.287707E-05   0.457467E+01   0.806442E+01   0.171216E-06   0.287707E-05   0.171216E-06   0.108782E-07
   571   0.252188E+04   0.576291E+01   0.288333E-05   0.576291E+01   0.819239E+01   0.159123E-06   0.288333E-05   0.159123E-06   0.108457E-07
   572   0.251768E+04   0.693662E+01   0.288883E-05   0.693662E+01   0.832483E+01   0.146999E-06   0.288883E-05   0.146999E-06   0.108133E-07
   573   0.251335E+04   0.809339E+01   0.289365E-05   0.809339E+01   0.846177E+01   0.134842E-06   0.289365E-05   0.134842E-06   0.107811E-07
   574   0.250882E+04   0.923455E+01   0.289786E-05   0.923455E+01   0.860401E+01   0.122652E-06   0.289786E-05   0.122652E-06   0.107490E-07
   575   0.250409E+04   0.103577E+02   0.290151E-05   0.103577E+02   0.875010E+01   0.110428E-06   0.290151E-05   0.110428E-06   0.107170E-07
   576   0.249923E+04   0.114641E+02   0.290468E-05   0.114641E+02   0.890158E+01   0.981667E-07   0.290468E-05   0.981667E-07   0.106851E-07
   577   0.249409E+04   0.125522E+02   0.290743E-05   0.125522E+02   0.905774E+01   0.858682E-07   0.290743E-05   0.858682E-07   0.106534E-07
   578   0.248882E+04   0.136211E+02   0.290983E-05   0.136211E+02   0.921790E+01   0.735309E-07   0.290983E-05   0.735309E-07   0.106218E-07
   579   0.248341E+04   0.146712E+02   0.291193E-05   0.146712E+02   0.938357E+01   0.611533E-07   0.291193E-05   0.611533E-07   0.105904E-07
   580   0.247787E+04   0.157003E+02   0.291382E-05   0.157003E+02   0.955332E+01   0.487344E-07   0.291382E-05   0.487344E-07   0.105591E-07
   581   0.247197E+04   0.167104E+02   0.291554E-05   0.167104E+02   0.972720E+01   0.362726E-07   0.291554E-05   0.362726E-07   0.105279E-07
   582   0.246600E+04   0.176990E+02   0.291718E-05   0.176990E+02   0.990599E+01   0.237666E-07   0.291718E-05   0.237666E-07   0.104968E-07
   583   0.245989E+04   0.186653E+02   0.291879E-05   0.186653E+02   0.100890E+02   0.112153E-07   0.291879E-05   0.112153E-07   0.104658E-07
   584   0.245364E+04   0.196106E+02   0.292044E-05   0.196106E+02   0.102763E+02  -0.138282E-08   0.292044E-05  -0.138282E-08   0.104350E-07
   585   0.244725E+04   0.205332E+02   0.292220E-05   0.205332E+02   0.104678E+02  -0.140290E-07   0.292220E-05  -0.140290E-07   0.104043E-07
   586   0.244064E+04   0.214330E+02   0.292413E-05   0.214330E+02   0.106630E+02  -0.267246E-07   0.292413E-05  -0.267246E-07   0.103738E-07
   587   0.243395E+04   0.223097E+02   0.292630E-05   0.223097E+02   0.108633E+02  -0.394709E-07   0.292630E-05  -0.394709E-07   0.103433E-07
