#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.285639E+00   0.530101E+06   0.527134E+06   0.151628E+00  -0.219123E+00   0.000000E+00   0.529603E+06   0.529603E+06   0.529603E+06  -0.118972E-01   0.258363E+06   0.258327E+06   0.418938E-01
   0.291967E+00   0.512510E+06   0.509622E+06   0.140309E+00  -0.202766E+00   0.000000E+00   0.512025E+06   0.512025E+06   0.512025E+06  -0.115023E-01   0.249788E+06   0.249753E+06   0.397185E-01
   0.298296E+00   0.497048E+06   0.494287E+06   0.130365E+00  -0.188395E+00   0.000000E+00   0.496584E+06   0.496584E+06   0.496584E+06  -0.111555E-01   0.242255E+06   0.242222E+06   0.372376E-01
   0.304625E+00   0.483159E+06   0.480550E+06   0.121516E+00  -0.175604E+00   0.000000E+00   0.482721E+06   0.482721E+06   0.482721E+06  -0.108440E-01   0.235492E+06   0.235460E+06   0.347066E-01
   0.310953E+00   0.470177E+06   0.467715E+06   0.113491E+00  -0.164005E+00   0.000000E+00   0.469764E+06   0.469764E+06   0.469764E+06  -0.105530E-01   0.229171E+06   0.229141E+06   0.323866E-01
   0.317282E+00   0.457484E+06   0.455141E+06   0.106069E+00  -0.153278E+00   0.000000E+00   0.457090E+06   0.457090E+06   0.457090E+06  -0.102683E-01   0.222988E+06   0.222959E+06   0.304483E-01
   0.323611E+00   0.444675E+06   0.442414E+06   0.991066E-01  -0.143217E+00   0.000000E+00   0.444296E+06   0.444296E+06   0.444296E+06  -0.998084E-02   0.216746E+06   0.216718E+06   0.289324E-01
   0.329939E+00   0.431724E+06   0.429509E+06   0.925633E-01  -0.133762E+00   0.000000E+00   0.431353E+06   0.431353E+06   0.431353E+06  -0.969008E-02   0.210432E+06   0.210405E+06   0.277649E-01
   0.336268E+00   0.418837E+06   0.416648E+06   0.864500E-01  -0.124928E+00   0.000000E+00   0.418470E+06   0.418470E+06   0.418470E+06  -0.940067E-02   0.204147E+06   0.204120E+06   0.268035E-01
   0.342597E+00   0.406312E+06   0.404143E+06   0.807928E-01  -0.116754E+00   0.000000E+00   0.405948E+06   0.405948E+06   0.405948E+06  -0.911938E-02   0.198039E+06   0.198012E+06   0.258969E-01
   0.348925E+00   0.394496E+06   0.392358E+06   0.756221E-01  -0.109283E+00   0.000000E+00   0.394137E+06   0.394137E+06   0.394137E+06  -0.885405E-02   0.192277E+06   0.192251E+06   0.249382E-01
   0.355254E+00   0.383597E+06   0.381506E+06   0.709358E-01  -0.102511E+00   0.000000E+00   0.383246E+06   0.383246E+06   0.383246E+06  -0.860939E-02   0.186964E+06   0.186938E+06   0.238860E-01
   0.361583E+00   0.373569E+06   0.371542E+06   0.666847E-01  -0.963672E-01   0.000000E+00   0.373229E+06   0.373229E+06   0.373229E+06  -0.838436E-02   0.182077E+06   0.182052E+06   0.227604E-01
   0.367911E+00   0.364255E+06   0.362301E+06   0.628053E-01  -0.907604E-01   0.000000E+00   0.363927E+06   0.363927E+06   0.363927E+06  -0.817539E-02   0.177539E+06   0.177515E+06   0.216226E-01
   0.374240E+00   0.355465E+06   0.353584E+06   0.592353E-01  -0.856009E-01   0.000000E+00   0.355149E+06   0.355149E+06   0.355149E+06  -0.797821E-02   0.173257E+06   0.173234E+06   0.205443E-01
   0.380569E+00   0.346962E+06   0.345147E+06   0.559121E-01  -0.807982E-01   0.000000E+00   0.346657E+06   0.346657E+06   0.346657E+06  -0.778744E-02   0.169114E+06   0.169092E+06   0.195781E-01
   0.386898E+00   0.338577E+06   0.336815E+06   0.527909E-01  -0.762876E-01   0.000000E+00   0.338281E+06   0.338281E+06   0.338281E+06  -0.759928E-02   0.165028E+06   0.165006E+06   0.187440E-01
   0.393226E+00   0.330280E+06   0.328557E+06   0.498528E-01  -0.720419E-01   0.000000E+00   0.329991E+06   0.329991E+06   0.329991E+06  -0.741304E-02   0.160983E+06   0.160962E+06   0.180301E-01
   0.399555E+00   0.322109E+06   0.320417E+06   0.470910E-01  -0.680512E-01   0.000000E+00   0.321825E+06   0.321825E+06   0.321825E+06  -0.722961E-02   0.157000E+06   0.156979E+06   0.174012E-01
   0.405884E+00   0.314143E+06   0.312478E+06   0.445049E-01  -0.643143E-01   0.000000E+00   0.313864E+06   0.313864E+06   0.313864E+06  -0.705076E-02   0.153116E+06   0.153096E+06   0.168146E-01
   0.412212E+00   0.306497E+06   0.304860E+06   0.420983E-01  -0.608365E-01   0.000000E+00   0.306222E+06   0.306222E+06   0.306222E+06  -0.687910E-02   0.149388E+06   0.149368E+06   0.162364E-01
   0.418541E+00   0.299246E+06   0.297642E+06   0.398684E-01  -0.576143E-01   0.000000E+00   0.298976E+06   0.298976E+06   0.298976E+06  -0.671632E-02   0.145853E+06   0.145834E+06   0.156487E-01
   0.424870E+00   0.292392E+06   0.290826E+06   0.378036E-01  -0.546303E-01   0.000000E+00   0.292129E+06   0.292129E+06   0.292129E+06  -0.656251E-02   0.142513E+06   0.142494E+06   0.150511E-01
   0.431198E+00   0.285905E+06   0.284380E+06   0.358879E-01  -0.518619E-01   0.000000E+00   0.285649E+06   0.285649E+06   0.285649E+06  -0.641694E-02   0.139352E+06   0.139333E+06   0.144567E-01
   0.437527E+00   0.279713E+06   0.278229E+06   0.341025E-01  -0.492816E-01   0.000000E+00   0.279464E+06   0.279464E+06   0.279464E+06  -0.627798E-02   0.136334E+06   0.136316E+06   0.138840E-01
   0.441886E+00   0.275587E+06   0.274132E+06   0.329401E-01  -0.476017E-01   0.000000E+00   0.275343E+06   0.275343E+06   0.275343E+06  -0.618542E-02   0.134324E+06   0.134306E+06   0.135092E-01
   0.616701E+00   0.163267E+06   0.162402E+06   0.100191E-01  -0.144787E-01   0.000000E+00   0.163121E+06   0.163121E+06   0.163121E+06  -0.366443E-02   0.795776E+05   0.795669E+05   0.577892E-02
   0.860676E+00   0.953953E+05   0.948906E+05   0.300558E-02  -0.434341E-02   0.000000E+00   0.953105E+05   0.953105E+05   0.953105E+05  -0.214109E-02   0.464966E+05   0.464902E+05   0.244492E-02
   0.120117E+01   0.550665E+05   0.547752E+05   0.890750E-03  -0.128725E-02   0.000000E+00   0.550176E+05   0.550176E+05   0.550176E+05  -0.123594E-02   0.268399E+05   0.268362E+05   0.103359E-02
   0.167637E+01   0.314596E+05   0.312930E+05   0.261266E-03  -0.377571E-03   0.000000E+00   0.314316E+05   0.314316E+05   0.314316E+05  -0.706092E-03   0.153337E+05   0.153315E+05   0.441220E-03
   0.233956E+01   0.178129E+05   0.177184E+05   0.759485E-04  -0.109762E-03   0.000000E+00   0.177970E+05   0.177970E+05   0.177970E+05  -0.399799E-03   0.868215E+04   0.868079E+04   0.193417E-03
