#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   505   0.238588E+04  -0.541398E+02   0.103424E-05  -0.541398E+02   0.737749E+01   0.775771E-06   0.103424E-05   0.775771E-06   0.153021E-07
   506   0.239265E+04  -0.531067E+02   0.102896E-05  -0.531067E+02   0.728175E+01   0.757068E-06   0.102896E-05   0.757068E-06   0.152536E-07
   507   0.239935E+04  -0.520554E+02   0.102925E-05  -0.520554E+02   0.718941E+01   0.738485E-06   0.102925E-05   0.738485E-06   0.152054E-07
   508   0.240575E+04  -0.509851E+02   0.103490E-05  -0.509851E+02   0.710151E+01   0.720022E-06   0.103490E-05   0.720022E-06   0.151573E-07
   509   0.241201E+04  -0.498987E+02   0.104572E-05  -0.498987E+02   0.701708E+01   0.701678E-06   0.104572E-05   0.701678E-06   0.151095E-07
   510   0.241798E+04  -0.487955E+02   0.106155E-05  -0.487955E+02   0.693679E+01   0.683452E-06   0.106155E-05   0.683452E-06   0.150618E-07
   511   0.242388E+04  -0.476754E+02   0.108218E-05  -0.476754E+02   0.686034E+01   0.665345E-06   0.108218E-05   0.665345E-06   0.150144E-07
   512   0.242948E+04  -0.465400E+02   0.110743E-05  -0.465400E+02   0.678818E+01   0.647354E-06   0.110743E-05   0.647354E-06   0.149671E-07
   513   0.243494E+04  -0.453907E+02   0.113711E-05  -0.453907E+02   0.672010E+01   0.629480E-06   0.113711E-05   0.629480E-06   0.149201E-07
   514   0.244018E+04  -0.442274E+02   0.117105E-05  -0.442274E+02   0.665638E+01   0.611722E-06   0.117105E-05   0.611722E-06   0.148732E-07
   515   0.244520E+04  -0.430502E+02   0.120904E-05  -0.430502E+02   0.659695E+01   0.594080E-06   0.120904E-05   0.594080E-06   0.148266E-07
   516   0.245001E+04  -0.418606E+02   0.125090E-05  -0.418606E+02   0.654190E+01   0.576552E-06   0.125090E-05   0.576552E-06   0.147801E-07
   517   0.245452E+04  -0.406591E+02   0.129646E-05  -0.406591E+02   0.649137E+01   0.559139E-06   0.129646E-05   0.559139E-06   0.147338E-07
   518   0.245888E+04  -0.394467E+02   0.134551E-05  -0.394467E+02   0.644520E+01   0.541839E-06   0.134551E-05   0.541839E-06   0.146878E-07
   519   0.246310E+04  -0.382225E+02   0.139787E-05  -0.382225E+02   0.640364E+01   0.524653E-06   0.139787E-05   0.524653E-06   0.146419E-07
   520   0.246703E+04  -0.369894E+02   0.145337E-05  -0.369894E+02   0.636659E+01   0.507579E-06   0.145337E-05   0.507579E-06   0.145962E-07
   521   0.247066E+04  -0.357475E+02   0.151180E-05  -0.357475E+02   0.633414E+01   0.490617E-06   0.151180E-05   0.490617E-06   0.145507E-07
   522   0.247408E+04  -0.344968E+02   0.157298E-05  -0.344968E+02   0.630652E+01   0.473767E-06   0.157298E-05   0.473767E-06   0.145054E-07
   523   0.247735E+04  -0.332386E+02   0.163674E-05  -0.332386E+02   0.628357E+01   0.457027E-06   0.163674E-05   0.457027E-06   0.144603E-07
   524   0.248040E+04  -0.319738E+02   0.170287E-05  -0.319738E+02   0.626529E+01   0.440398E-06   0.170287E-05   0.440398E-06   0.144154E-07
   525   0.248308E+04  -0.307015E+02   0.177119E-05  -0.307015E+02   0.625184E+01   0.423878E-06   0.177119E-05   0.423878E-06   0.143707E-07
   526   0.248562E+04  -0.294240E+02   0.184152E-05  -0.294240E+02   0.624321E+01   0.407468E-06   0.184152E-05   0.407468E-06   0.143261E-07
   527   0.248808E+04  -0.281420E+02   0.191367E-05  -0.281420E+02   0.623941E+01   0.391165E-06   0.191367E-05   0.391165E-06   0.142818E-07
   528   0.249018E+04  -0.268569E+02   0.198746E-05  -0.268569E+02   0.624044E+01   0.374971E-06   0.198746E-05   0.374971E-06   0.142376E-07
   529   0.249206E+04  -0.255674E+02   0.206269E-05  -0.255674E+02   0.624659E+01   0.358884E-06   0.206269E-05   0.358884E-06   0.141936E-07
   530   0.249365E+04  -0.242769E+02   0.213918E-05  -0.242769E+02   0.625764E+01   0.342903E-06   0.213918E-05   0.342903E-06   0.141498E-07
   531   0.249523E+04  -0.229827E+02   0.221674E-05  -0.229827E+02   0.627353E+01   0.327029E-06   0.221674E-05   0.327029E-06   0.141062E-07
   532   0.249638E+04  -0.216883E+02   0.229518E-05  -0.216883E+02   0.629455E+01   0.311261E-06   0.229518E-05   0.311261E-06   0.140628E-07
   533   0.249730E+04  -0.203937E+02   0.237433E-05  -0.203937E+02   0.632054E+01   0.295597E-06   0.237433E-05   0.295597E-06   0.140195E-07
   534   0.249801E+04  -0.190998E+02   0.245399E-05  -0.190998E+02   0.635160E+01   0.280037E-06   0.245399E-05   0.280037E-06   0.139765E-07
   535   0.249850E+04  -0.178071E+02   0.253397E-05  -0.178071E+02   0.638778E+01   0.264582E-06   0.253397E-05   0.264582E-06   0.139336E-07
   536   0.249876E+04  -0.165157E+02   0.261410E-05  -0.165157E+02   0.642895E+01   0.249229E-06   0.261410E-05   0.249229E-06   0.138909E-07
   537   0.249888E+04  -0.152270E+02   0.269417E-05  -0.152270E+02   0.647518E+01   0.233980E-06   0.269417E-05   0.233980E-06   0.138483E-07
   538   0.249864E+04  -0.139418E+02   0.277402E-05  -0.139418E+02   0.652661E+01   0.218832E-06   0.277402E-05   0.218832E-06   0.138060E-07
   539   0.249824E+04  -0.126608E+02   0.285344E-05  -0.126608E+02   0.658296E+01   0.203785E-06   0.285344E-05   0.203785E-06   0.137638E-07
   540   0.249763E+04  -0.113848E+02   0.293225E-05  -0.113848E+02   0.664467E+01   0.188840E-06   0.293225E-05   0.188840E-06   0.137218E-07
   541   0.249672E+04  -0.101136E+02   0.301027E-05  -0.101136E+02   0.671130E+01   0.173995E-06   0.301027E-05   0.173995E-06   0.136800E-07
   542   0.249567E+04  -0.884951E+01   0.308730E-05  -0.884951E+01   0.678306E+01   0.159249E-06   0.308730E-05   0.159249E-06   0.136383E-07
   543   0.249432E+04  -0.759209E+01   0.316317E-05  -0.759209E+01   0.686003E+01   0.144603E-06   0.316317E-05   0.144603E-06   0.135969E-07
   544   0.249283E+04  -0.634226E+01   0.323768E-05  -0.634226E+01   0.694208E+01   0.130055E-06   0.323768E-05   0.130055E-06   0.135556E-07
   545   0.249104E+04  -0.510060E+01   0.331066E-05  -0.510060E+01   0.702919E+01   0.115605E-06   0.331066E-05   0.115605E-06   0.135144E-07
   546   0.248911E+04  -0.386814E+01   0.338190E-05  -0.386814E+01   0.712114E+01   0.101252E-06   0.338190E-05   0.101252E-06   0.134735E-07
   547   0.248688E+04  -0.264514E+01   0.345123E-05  -0.264514E+01   0.721817E+01   0.869963E-07   0.345123E-05   0.869963E-07   0.134327E-07
   548   0.248450E+04  -0.143264E+01   0.351846E-05  -0.143264E+01   0.732026E+01   0.728366E-07   0.351846E-05   0.728366E-07   0.133921E-07
   549   0.248191E+04  -0.231303E+00   0.358340E-05  -0.231303E+00   0.742743E+01   0.587725E-07   0.358340E-05   0.587725E-07   0.133516E-07
   550   0.247909E+04   0.958296E+00   0.364586E-05   0.958296E+00   0.753967E+01   0.448034E-07   0.364586E-05   0.448034E-07   0.133113E-07
   551   0.247613E+04   0.213557E+01   0.370570E-05   0.213557E+01   0.765698E+01   0.309284E-07   0.370570E-05   0.309284E-07   0.132712E-07
   552   0.247287E+04   0.329942E+01   0.376296E-05   0.329942E+01   0.777937E+01   0.171455E-07   0.376296E-05   0.171455E-07   0.132313E-07
   553   0.246947E+04   0.444963E+01   0.381768E-05   0.444963E+01   0.790536E+01   0.345230E-08   0.381768E-05   0.345230E-08   0.131915E-07
   554   0.246584E+04   0.558537E+01   0.386996E-05   0.558537E+01   0.803792E+01  -0.101535E-07   0.386996E-05  -0.101535E-07   0.131519E-07
   555   0.246200E+04   0.670582E+01   0.391984E-05   0.670582E+01   0.817483E+01  -0.236744E-07   0.391984E-05  -0.236744E-07   0.131124E-07
   556   0.245793E+04   0.781082E+01   0.396741E-05   0.781082E+01   0.831684E+01  -0.371126E-07   0.396741E-05  -0.371126E-07   0.130731E-07
   557   0.245371E+04   0.889858E+01   0.401273E-05   0.889858E+01   0.846321E+01  -0.504705E-07   0.401273E-05  -0.504705E-07   0.130340E-07
   558   0.244927E+04   0.996969E+01   0.405588E-05   0.996969E+01   0.861542E+01  -0.637505E-07   0.405588E-05  -0.637505E-07   0.129951E-07
   559   0.244462E+04   0.110234E+02   0.409691E-05   0.110234E+02   0.877126E+01  -0.769549E-07   0.409691E-05  -0.769549E-07   0.129562E-07
   560   0.243988E+04   0.120582E+02   0.413590E-05   0.120582E+02   0.893147E+01  -0.900860E-07   0.413590E-05  -0.900860E-07   0.129176E-07
   561   0.243478E+04   0.130742E+02   0.417292E-05   0.130742E+02   0.909680E+01  -0.103146E-06   0.417292E-05  -0.103146E-06   0.128791E-07
   562   0.242967E+04   0.140704E+02   0.420803E-05   0.140704E+02   0.926725E+01  -0.116138E-06   0.420803E-05  -0.116138E-06   0.128408E-07
   563   0.242435E+04   0.150485E+02   0.424131E-05   0.150485E+02   0.944135E+01  -0.129064E-06   0.424131E-05  -0.129064E-06   0.128026E-07
   564   0.241887E+04   0.160033E+02   0.427283E-05   0.160033E+02   0.962132E+01  -0.141925E-06   0.427283E-05  -0.141925E-06   0.127646E-07
   565   0.241317E+04   0.169383E+02   0.430265E-05   0.169383E+02   0.980421E+01  -0.154726E-06   0.430265E-05  -0.154726E-06   0.127268E-07
   566   0.240732E+04   0.178508E+02   0.433084E-05   0.178508E+02   0.999223E+01  -0.167467E-06   0.433084E-05  -0.167467E-06   0.126891E-07
   567   0.240132E+04   0.187413E+02   0.435747E-05   0.187413E+02   0.101839E+02  -0.180152E-06   0.435747E-05  -0.180152E-06   0.126516E-07
   568   0.239517E+04   0.196084E+02   0.438261E-05   0.196084E+02   0.103808E+02  -0.192782E-06   0.438261E-05  -0.192782E-06   0.126142E-07
   569   0.238880E+04   0.204543E+02   0.440633E-05   0.204543E+02   0.105820E+02  -0.205360E-06   0.440633E-05  -0.205360E-06   0.125770E-07
   570   0.238235E+04   0.212738E+02   0.442870E-05   0.212738E+02   0.107869E+02  -0.217888E-06   0.442870E-05  -0.217888E-06   0.125399E-07
   571   0.237568E+04   0.220692E+02   0.444979E-05   0.220692E+02   0.109963E+02  -0.230369E-06   0.444979E-05  -0.230369E-06   0.125030E-07
   572   0.236886E+04   0.228404E+02   0.446967E-05   0.228404E+02   0.112093E+02  -0.242805E-06   0.446967E-05  -0.242805E-06   0.124662E-07
   573   0.236196E+04   0.235852E+02   0.448839E-05   0.235852E+02   0.114260E+02  -0.255199E-06   0.448839E-05  -0.255199E-06   0.124296E-07
   574   0.235491E+04   0.243051E+02   0.450605E-05   0.243051E+02   0.116472E+02  -0.267552E-06   0.450605E-05  -0.267552E-06   0.123931E-07
   575   0.234770E+04   0.249978E+02   0.452269E-05   0.249978E+02   0.118713E+02  -0.279867E-06   0.452269E-05  -0.279867E-06   0.123568E-07
   576   0.234042E+04   0.256648E+02   0.453840E-05   0.256648E+02   0.120999E+02  -0.292147E-06   0.453840E-05  -0.292147E-06   0.123207E-07
   577   0.233292E+04   0.263047E+02   0.455324E-05   0.263047E+02   0.123322E+02  -0.304393E-06   0.455324E-05  -0.304393E-06   0.122847E-07
   578   0.232534E+04   0.269166E+02   0.456728E-05   0.269166E+02   0.125674E+02  -0.316609E-06   0.456728E-05  -0.316609E-06   0.122488E-07
   579   0.231768E+04   0.275013E+02   0.458059E-05   0.275013E+02   0.128071E+02  -0.328796E-06   0.458059E-05  -0.328796E-06   0.122131E-07
   580   0.230994E+04   0.280566E+02   0.459323E-05   0.280566E+02   0.130498E+02  -0.340957E-06   0.459323E-05  -0.340957E-06   0.121775E-07
   581   0.230190E+04   0.285847E+02   0.460528E-05   0.285847E+02   0.132954E+02  -0.353095E-06   0.460528E-05  -0.353095E-06   0.121421E-07
   582   0.229386E+04   0.290834E+02   0.461681E-05   0.290834E+02   0.135448E+02  -0.365211E-06   0.461681E-05  -0.365211E-06   0.121068E-07
   583   0.228573E+04   0.295519E+02   0.462789E-05   0.295519E+02   0.137972E+02  -0.377307E-06   0.462789E-05  -0.377307E-06   0.120717E-07
   584   0.227753E+04   0.299916E+02   0.463857E-05   0.299916E+02   0.140526E+02  -0.389387E-06   0.463857E-05  -0.389387E-06   0.120367E-07
   585   0.226925E+04   0.304012E+02   0.464894E-05   0.304012E+02   0.143110E+02  -0.401453E-06   0.464894E-05  -0.401453E-06   0.120018E-07
   586   0.226082E+04   0.307806E+02   0.465906E-05   0.307806E+02   0.145716E+02  -0.413507E-06   0.465906E-05  -0.413507E-06   0.119671E-07
   587   0.225238E+04   0.311297E+02   0.466900E-05   0.311297E+02   0.148360E+02  -0.425551E-06   0.466900E-05  -0.425551E-06   0.119326E-07
   588   0.224379E+04   0.314471E+02   0.467883E-05   0.314471E+02   0.151027E+02  -0.437588E-06   0.467883E-05  -0.437588E-06   0.118981E-07
   589   0.223512E+04   0.317344E+02   0.468862E-05   0.317344E+02   0.153724E+02  -0.449620E-06   0.468862E-05  -0.449620E-06   0.118639E-07
   590   0.222637E+04   0.319906E+02   0.469844E-05   0.319906E+02   0.156436E+02  -0.461649E-06   0.469844E-05  -0.461649E-06   0.118297E-07
   591   0.221761E+04   0.322151E+02   0.470835E-05   0.322151E+02   0.159186E+02  -0.473678E-06   0.470835E-05  -0.473678E-06   0.117957E-07
   592   0.220877E+04   0.324071E+02   0.471843E-05   0.324071E+02   0.161945E+02  -0.485709E-06   0.471843E-05  -0.485709E-06   0.117618E-07
   593   0.219985E+04   0.325689E+02   0.472874E-05   0.325689E+02   0.164740E+02  -0.497745E-06   0.472874E-05  -0.497745E-06   0.117281E-07
   594   0.219078E+04   0.326975E+02   0.473935E-05   0.326975E+02   0.167552E+02  -0.509787E-06   0.473935E-05  -0.509787E-06   0.116945E-07
   595   0.218170E+04   0.327950E+02   0.475034E-05   0.327950E+02   0.170372E+02  -0.521839E-06   0.475034E-05  -0.521839E-06   0.116611E-07
   596   0.217269E+04   0.328593E+02   0.476177E-05   0.328593E+02   0.173229E+02  -0.533902E-06   0.476177E-05  -0.533902E-06   0.116278E-07
   597   0.216359E+04   0.328918E+02   0.477371E-05   0.328918E+02   0.176080E+02  -0.545979E-06   0.477371E-05  -0.545979E-06   0.115946E-07
   598   0.215464E+04   0.328918E+02   0.478623E-05   0.328918E+02   0.178962E+02  -0.558072E-06   0.478623E-05  -0.558072E-06   0.115615E-07
   599   0.214553E+04   0.328600E+02   0.479939E-05   0.328600E+02   0.181860E+02  -0.570184E-06   0.479939E-05  -0.570184E-06   0.115286E-07
   600   0.213634E+04   0.327950E+02   0.481327E-05   0.327950E+02   0.184773E+02  -0.582317E-06   0.481327E-05  -0.582317E-06   0.114958E-07
   601   0.212714E+04   0.326974E+02   0.482793E-05   0.326974E+02   0.187702E+02  -0.594472E-06   0.482793E-05  -0.594472E-06   0.114632E-07
   602   0.211794E+04   0.325665E+02   0.484337E-05   0.325665E+02   0.190633E+02  -0.606646E-06   0.484337E-05  -0.606646E-06   0.114307E-07
   603   0.210865E+04   0.324045E+02   0.485958E-05   0.324045E+02   0.193586E+02  -0.618834E-06   0.485958E-05  -0.618834E-06   0.113983E-07
   604   0.209950E+04   0.322091E+02   0.487657E-05   0.322091E+02   0.196541E+02  -0.631032E-06   0.487657E-05  -0.631032E-06   0.113660E-07
   605   0.209027E+04   0.319811E+02   0.489434E-05   0.319811E+02   0.199505E+02  -0.643235E-06   0.489434E-05  -0.643235E-06   0.113339E-07
   606   0.208110E+04   0.317204E+02   0.491287E-05   0.317204E+02   0.202477E+02  -0.655439E-06   0.491287E-05  -0.655439E-06   0.113019E-07
   607   0.207171E+04   0.314270E+02   0.493216E-05   0.314270E+02   0.205457E+02  -0.667639E-06   0.493216E-05  -0.667639E-06   0.112700E-07
   608   0.206253E+04   0.311008E+02   0.495221E-05   0.311008E+02   0.208447E+02  -0.679831E-06   0.495221E-05  -0.679831E-06   0.112383E-07
   609   0.205342E+04   0.307418E+02   0.497302E-05   0.307418E+02   0.211430E+02  -0.692011E-06   0.497302E-05  -0.692011E-06   0.112067E-07
   610   0.204422E+04   0.303501E+02   0.499459E-05   0.303501E+02   0.214414E+02  -0.704173E-06   0.499459E-05  -0.704173E-06   0.111752E-07
   611   0.203509E+04   0.299262E+02   0.501690E-05   0.299262E+02   0.217408E+02  -0.716313E-06   0.501690E-05  -0.716313E-06   0.111438E-07
   612   0.202603E+04   0.294710E+02   0.503995E-05   0.294710E+02   0.220410E+02  -0.728428E-06   0.503995E-05  -0.728428E-06   0.111126E-07
   613   0.201688E+04   0.289821E+02   0.506375E-05   0.289821E+02   0.223383E+02  -0.740511E-06   0.506375E-05  -0.740511E-06   0.110815E-07
   614   0.200788E+04   0.284611E+02   0.508829E-05   0.284611E+02   0.226373E+02  -0.752559E-06   0.508829E-05  -0.752559E-06   0.110505E-07
   615   0.199887E+04   0.279085E+02   0.511356E-05   0.279085E+02   0.229350E+02  -0.764568E-06   0.511356E-05  -0.764568E-06   0.110196E-07
   616   0.198992E+04   0.273245E+02   0.513956E-05   0.273245E+02   0.232335E+02  -0.776532E-06   0.513956E-05  -0.776532E-06   0.109889E-07
   617   0.198111E+04   0.267089E+02   0.516628E-05   0.267089E+02   0.235315E+02  -0.788447E-06   0.516628E-05  -0.788447E-06   0.109583E-07
   618   0.197230E+04   0.260611E+02   0.519373E-05   0.260611E+02   0.238288E+02  -0.800309E-06   0.519373E-05  -0.800309E-06   0.109278E-07
   619   0.196348E+04   0.253839E+02   0.522190E-05   0.253839E+02   0.241263E+02  -0.812114E-06   0.522190E-05  -0.812114E-06   0.108974E-07
   620   0.195488E+04   0.246750E+02   0.525079E-05   0.246750E+02   0.244210E+02  -0.823856E-06   0.525079E-05  -0.823856E-06   0.108672E-07
   621   0.194619E+04   0.239353E+02   0.528039E-05   0.239353E+02   0.247159E+02  -0.835531E-06   0.528039E-05  -0.835531E-06   0.108370E-07
   622   0.193764E+04   0.231646E+02   0.531069E-05   0.231646E+02   0.250094E+02  -0.847135E-06   0.531069E-05  -0.847135E-06   0.108070E-07
   623   0.192923E+04   0.223652E+02   0.534170E-05   0.223652E+02   0.253009E+02  -0.858663E-06   0.534170E-05  -0.858663E-06   0.107771E-07
   624   0.192082E+04   0.215355E+02   0.537341E-05   0.215355E+02   0.255911E+02  -0.870111E-06   0.537341E-05  -0.870111E-06   0.107474E-07
   625   0.191247E+04   0.206755E+02   0.540582E-05   0.206755E+02   0.258799E+02  -0.881474E-06   0.540582E-05  -0.881474E-06   0.107177E-07
   626   0.190426E+04   0.197867E+02   0.543892E-05   0.197867E+02   0.261675E+02  -0.892748E-06   0.543892E-05  -0.892748E-06   0.106882E-07
   627   0.189620E+04   0.188691E+02   0.547271E-05   0.188691E+02   0.264529E+02  -0.903928E-06   0.547271E-05  -0.903928E-06   0.106588E-07
   628   0.188820E+04   0.179225E+02   0.550719E-05   0.179225E+02   0.267364E+02  -0.915010E-06   0.550719E-05  -0.915010E-06   0.106295E-07
   629   0.188034E+04   0.169478E+02   0.554235E-05   0.169478E+02   0.270178E+02  -0.925989E-06   0.554235E-05  -0.925989E-06   0.106003E-07
   630   0.187247E+04   0.159441E+02   0.557819E-05   0.159441E+02   0.272971E+02  -0.936861E-06   0.557819E-05  -0.936861E-06   0.105712E-07
   631   0.186475E+04   0.149145E+02   0.561470E-05   0.149145E+02   0.275744E+02  -0.947620E-06   0.561470E-05  -0.947620E-06   0.105423E-07
   632   0.185724E+04   0.138565E+02   0.565189E-05   0.138565E+02   0.278490E+02  -0.958264E-06   0.565189E-05  -0.958264E-06   0.105134E-07
   633   0.184972E+04   0.127725E+02   0.568974E-05   0.127725E+02   0.281222E+02  -0.968786E-06   0.568974E-05  -0.968786E-06   0.104847E-07
   634   0.184241E+04   0.116624E+02   0.572826E-05   0.116624E+02   0.283912E+02  -0.979184E-06   0.572826E-05  -0.979184E-06   0.104561E-07
   635   0.183525E+04   0.105265E+02   0.576743E-05   0.105265E+02   0.286589E+02  -0.989451E-06   0.576743E-05  -0.989451E-06   0.104276E-07
   636   0.182808E+04   0.936556E+01   0.580727E-05   0.936556E+01   0.289245E+02  -0.999584E-06   0.580727E-05  -0.999584E-06   0.103992E-07
   637   0.182113E+04   0.817883E+01   0.584775E-05   0.817883E+01   0.291852E+02  -0.100958E-05   0.584775E-05  -0.100958E-05   0.103709E-07
   638   0.181431E+04   0.696849E+01   0.588889E-05   0.696849E+01   0.294446E+02  -0.101943E-05   0.588889E-05  -0.101943E-05   0.103427E-07
   639   0.180764E+04   0.573354E+01   0.593067E-05   0.573354E+01   0.296998E+02  -0.102913E-05   0.593067E-05  -0.102913E-05   0.103147E-07
   640   0.180110E+04   0.447553E+01   0.597309E-05   0.447553E+01   0.299529E+02  -0.103868E-05   0.597309E-05  -0.103868E-05   0.102867E-07
   641   0.179471E+04   0.319442E+01   0.601615E-05   0.319442E+01   0.302025E+02  -0.104808E-05   0.601615E-05  -0.104808E-05   0.102589E-07
   642   0.178839E+04   0.189094E+01   0.605984E-05   0.189094E+01   0.304479E+02  -0.105731E-05   0.605984E-05  -0.105731E-05   0.102312E-07
   643   0.178228E+04   0.565556E+00   0.610417E-05   0.565556E+00   0.306913E+02  -0.106638E-05   0.610417E-05  -0.106638E-05   0.102036E-07
   644   0.177638E+04  -0.781104E+00   0.614912E-05  -0.781104E+00   0.309290E+02  -0.107527E-05   0.614912E-05  -0.107527E-05   0.101761E-07
   645   0.177055E+04  -0.214877E+01   0.619470E-05  -0.214877E+01   0.311639E+02  -0.108399E-05   0.619470E-05  -0.108399E-05   0.101486E-07
   646   0.176486E+04  -0.353680E+01   0.624089E-05  -0.353680E+01   0.313954E+02  -0.109253E-05   0.624089E-05  -0.109253E-05   0.101213E-07
   647   0.175947E+04  -0.494508E+01   0.628770E-05  -0.494508E+01   0.316226E+02  -0.110089E-05   0.628770E-05  -0.110089E-05   0.100942E-07
   648   0.175406E+04  -0.637171E+01   0.633513E-05  -0.637171E+01   0.318464E+02  -0.110906E-05   0.633513E-05  -0.110906E-05   0.100671E-07
   649   0.174894E+04  -0.781745E+01   0.638316E-05  -0.781745E+01   0.320652E+02  -0.111704E-05   0.638316E-05  -0.111704E-05   0.100401E-07
   650   0.174397E+04  -0.928086E+01   0.643180E-05  -0.928086E+01   0.322798E+02  -0.112482E-05   0.643180E-05  -0.112482E-05   0.100132E-07
   651   0.173913E+04  -0.107620E+02   0.648103E-05  -0.107620E+02   0.324916E+02  -0.113240E-05   0.648103E-05  -0.113240E-05   0.998643E-08
   652   0.173444E+04  -0.122600E+02   0.653084E-05  -0.122600E+02   0.326985E+02  -0.113977E-05   0.653084E-05  -0.113977E-05   0.995976E-08
   653   0.173004E+04  -0.137736E+02   0.658121E-05  -0.137736E+02   0.328997E+02  -0.114694E-05   0.658121E-05  -0.114694E-05   0.993319E-08
   654   0.172570E+04  -0.153020E+02   0.663211E-05  -0.153020E+02   0.330974E+02  -0.115390E-05   0.663211E-05  -0.115390E-05   0.990672E-08
   655   0.172150E+04  -0.168460E+02   0.668351E-05  -0.168460E+02   0.332909E+02  -0.116066E-05   0.668351E-05  -0.116066E-05   0.988036E-08
   656   0.171760E+04  -0.184040E+02   0.673540E-05  -0.184040E+02   0.334795E+02  -0.116721E-05   0.673540E-05  -0.116721E-05   0.985409E-08
   657   0.171384E+04  -0.199747E+02   0.678775E-05  -0.199747E+02   0.336631E+02  -0.117355E-05   0.678775E-05  -0.117355E-05   0.982793E-08
   658   0.171014E+04  -0.215588E+02   0.684054E-05  -0.215588E+02   0.338425E+02  -0.117968E-05   0.684054E-05  -0.117968E-05   0.980186E-08
   659   0.170681E+04  -0.231548E+02   0.689374E-05  -0.231548E+02   0.340169E+02  -0.118560E-05   0.689374E-05  -0.118560E-05   0.977590E-08
   660   0.170363E+04  -0.247621E+02   0.694733E-05  -0.247621E+02   0.341856E+02  -0.119130E-05   0.694733E-05  -0.119130E-05   0.975004E-08
   661   0.170058E+04  -0.263791E+02   0.700128E-05  -0.263791E+02   0.343494E+02  -0.119679E-05   0.700128E-05  -0.119679E-05   0.972427E-08
   662   0.169776E+04  -0.280074E+02   0.705558E-05  -0.280074E+02   0.345089E+02  -0.120206E-05   0.705558E-05  -0.120206E-05   0.969860E-08
   663   0.169507E+04  -0.296456E+02   0.711020E-05  -0.296456E+02   0.346635E+02  -0.120712E-05   0.711020E-05  -0.120712E-05   0.967303E-08
   664   0.169261E+04  -0.312913E+02   0.716512E-05  -0.312913E+02   0.348116E+02  -0.121196E-05   0.716512E-05  -0.121196E-05   0.964756E-08
   665   0.169028E+04  -0.329454E+02   0.722031E-05  -0.329454E+02   0.349548E+02  -0.121657E-05   0.722031E-05  -0.121657E-05   0.962219E-08
   666   0.168818E+04  -0.346064E+02   0.727574E-05  -0.346064E+02   0.350930E+02  -0.122097E-05   0.727574E-05  -0.122097E-05   0.959691E-08
   667   0.168629E+04  -0.362744E+02   0.733141E-05  -0.362744E+02   0.352254E+02  -0.122514E-05   0.733141E-05  -0.122514E-05   0.957173E-08
   668   0.168448E+04  -0.379486E+02   0.738727E-05  -0.379486E+02   0.353530E+02  -0.122910E-05   0.738727E-05  -0.122910E-05   0.954664E-08
   669   0.168303E+04  -0.396275E+02   0.744332E-05  -0.396275E+02   0.354748E+02  -0.123282E-05   0.744332E-05  -0.123282E-05   0.952165E-08
   670   0.168165E+04  -0.413098E+02   0.749952E-05  -0.413098E+02   0.355909E+02  -0.123632E-05   0.749952E-05  -0.123632E-05   0.949675E-08
   671   0.168056E+04  -0.429968E+02   0.755586E-05  -0.429968E+02   0.357028E+02  -0.123960E-05   0.755586E-05  -0.123960E-05   0.947195E-08
   672   0.167954E+04  -0.446872E+02   0.761230E-05  -0.446872E+02   0.358075E+02  -0.124264E-05   0.761230E-05  -0.124264E-05   0.944724E-08
   673   0.167882E+04  -0.463787E+02   0.766883E-05  -0.463787E+02   0.359079E+02  -0.124546E-05   0.766883E-05  -0.124546E-05   0.942263E-08
   674   0.167825E+04  -0.480722E+02   0.772542E-05  -0.480722E+02   0.360019E+02  -0.124804E-05   0.772542E-05  -0.124804E-05   0.939810E-08
   675   0.167789E+04  -0.497668E+02   0.778204E-05  -0.497668E+02   0.360902E+02  -0.125039E-05   0.778204E-05  -0.125039E-05   0.937367E-08
   676   0.167768E+04  -0.514605E+02   0.783869E-05  -0.514605E+02   0.361728E+02  -0.125251E-05   0.783869E-05  -0.125251E-05   0.934933E-08
   677   0.167768E+04  -0.531538E+02   0.789532E-05  -0.531538E+02   0.362496E+02  -0.125439E-05   0.789532E-05  -0.125439E-05   0.932509E-08
   678   0.167791E+04  -0.548463E+02   0.795192E-05  -0.548463E+02   0.363200E+02  -0.125604E-05   0.795192E-05  -0.125604E-05   0.930093E-08
   679   0.167829E+04  -0.565363E+02   0.800847E-05  -0.565363E+02   0.363855E+02  -0.125745E-05   0.800847E-05  -0.125745E-05   0.927687E-08
   680   0.167896E+04  -0.582238E+02   0.806494E-05  -0.582238E+02   0.364452E+02  -0.125862E-05   0.806494E-05  -0.125862E-05   0.925289E-08
   681   0.167977E+04  -0.599068E+02   0.812131E-05  -0.599068E+02   0.364984E+02  -0.125955E-05   0.812131E-05  -0.125955E-05   0.922901E-08
   682   0.168074E+04  -0.615867E+02   0.817755E-05  -0.615867E+02   0.365452E+02  -0.126024E-05   0.817755E-05  -0.126024E-05   0.920521E-08
   683   0.168199E+04  -0.632628E+02   0.823364E-05  -0.632628E+02   0.365878E+02  -0.126068E-05   0.823364E-05  -0.126068E-05   0.918150E-08
   684   0.168333E+04  -0.649329E+02   0.828956E-05  -0.649329E+02   0.366224E+02  -0.126089E-05   0.828956E-05  -0.126089E-05   0.915788E-08
